"app_id","supported_languages"
"1079160","Japanese"
"1628130","German"
"1628130","English"
"1628130","French"
"1628130","Simplified Chinese"
"1628130","Russian"
"1628130","Turkish"
"1311660","English"
"1061180","German"
"1061180","English"
"1061180","French"
"1061180","Portuguese - Brazil"
"1061180","Korean"
"1061180","Spanish - Spain"
"1061180","Polish"
"1061180","Simplified Chinese"
"1061180","Japanese"
"1061180","Spanish - Latin America"
"1061180","Russian"
"1061180","Turkish"
"1061180","Portuguese - Portugal"
"714080","German"
"714080","English"
"714080","French"
"714080","Traditional Chinese"
"714080","Spanish - Spain"
"714080","Japanese"
"714080","Italian"
"1177660","English"
"396480","German"
"396480","English"
"396480","French"
"396480","Finnish"
"396480","Danish"
"396480","Spanish - Spain"
"396480","Dutch"
"396480","Norwegian"
"396480","Swedish"
"396480","Russian"
"396480","Italian"
"396480","Portuguese - Portugal"
"1511670","German"
"1511670","English"
"1511670","French"
"1511670","Portuguese - Brazil"
"1511670","Finnish"
"1511670","Thai"
"1511670","Catalan"
"1511670","Dutch"
"1511670","Spanish - Spain"
"1511670","Swedish"
"1511670","Slovak"
"1511670","Polish"
"1511670","Spanish - Latin America"
"1511670","Turkish"
"1511670","Romanian"
"1511670","Russian"
"1511670","Italian"
"1511670","Portuguese - Portugal"
"1697880","English"
"1100620","German"
"1100620","English"
"1100620","French"
"1100620","Traditional Chinese"
"1100620","Korean"
"1100620","Danish"
"1100620","Spanish - Spain"
"1100620","Dutch"
"1100620","Norwegian"
"1100620","Swedish"
"1100620","Polish"
"1100620","Greek"
"1100620","Simplified Chinese"
"1100620","Turkish"
"1100620","Russian"
"1100620","Italian"
"1100620","Portuguese - Portugal"
"1910860","German"
"1910860","English"
"1910860","French"
"1910860","Portuguese - Brazil"
"1910860","Korean"
"1910860","Spanish - Spain"
"1910860","Simplified Chinese"
"1910860","Japanese"
"1342620","English"
"2525380","German"
"2525380","English"
"2525380","French"
"2525380","Portuguese - Brazil"
"2525380","Korean"
"2525380","Spanish - Spain"
"2525380","Polish"
"2525380","Simplified Chinese"
"2525380","Japanese"
"2525380","Russian"
"2525380","Italian"
"1909420","Simplified Chinese"
"1909420","English"
"1909420","Spanish - Spain"
"1909420","French"
"3218600","German"
"3218600","English"
"3218600","French"
"3218600","Portuguese - Brazil"
"3218600","Traditional Chinese"
"3218600","Vietnamese"
"3218600","Korean"
"3218600","Spanish - Spain"
"3218600","Japanese"
"3218600","Simplified Chinese"
"3218600","Russian"
"3168600","German"
"3168600","English"
"3168600","French"
"3168600","Traditional Chinese"
"3168600","Korean"
"3168600","Simplified Chinese"
"3168600","Japanese"
"3168600","Spanish - Latin America"
"3168600","Italian"
"620190","English"
"620190","German"
"620190","French"
"620190","Spanish - Spain"
"620190","Simplified Chinese"
"620190","Russian"
"620190","Turkish"
"335430","English"
"1092590","Simplified Chinese"
"359610","Czech"
"359610","German"
"359610","English"
"359610","French"
"359610","Portuguese - Brazil"
"359610","Traditional Chinese"
"359610","Korean"
"359610","Dutch"
"359610","Spanish - Spain"
"359610","Polish"
"359610","Japanese"
"359610","Russian"
"359610","Italian"
"1289640","English"
"895110","Simplified Chinese"
"1592290","English"
"1592290","German"
"1592290","French"
"1592290","Portuguese - Brazil"
"1592290","Ukrainian"
"1592290","Korean"
"1592290","Spanish - Spain"
"1592290","Polish"
"1592290","Japanese"
"1592290","Simplified Chinese"
"1592290","Spanish - Latin America"
"1592290","Italian"
"1592290","Portuguese - Portugal"
"950740","English"
"950740","Russian"
"792710","German"
"792710","English"
"792710","French"
"792710","Portuguese - Brazil"
"792710","Traditional Chinese"
"792710","Korean"
"792710","Spanish - Spain"
"792710","Japanese"
"792710","Simplified Chinese"
"792710","Spanish - Latin America"
"792710","Russian"
"792710","Italian"
"788270","Czech"
"788270","German"
"788270","English"
"788270","Portuguese - Brazil"
"788270","Spanish - Spain"
"788270","Polish"
"788270","Russian"
"788270","Italian"
"788270","Portuguese - Portugal"
"2118810","Czech"
"2118810","German"
"2118810","English"
"2118810","French"
"2118810","Portuguese - Brazil"
"2118810","Traditional Chinese"
"2118810","Ukrainian"
"2118810","Korean"
"2118810","Hungarian"
"2118810","Spanish - Spain"
"2118810","Polish"
"2118810","Simplified Chinese"
"2118810","Japanese"
"2118810","Turkish"
"2118810","Russian"
"2118810","Italian"
"1124660","German"
"1124660","Spanish - Spain"
"1124660","Norwegian"
"1124660","Arabic"
"1124660","Russian"
"1124660","Turkish"
"1124660","Italian"
"1124660","English"
"1124660","Ukrainian"
"1124660","Danish"
"1124660","Japanese"
"1124660","Czech"
"1124660","Finnish"
"1124660","French"
"1124660","Korean"
"1124660","Swedish"
"1124660","Polish"
"1124660","Greek"
"1124660","Simplified Chinese"
"1124660","Portuguese - Portugal"
"1098940","Thai"
"1098940","Simplified Chinese"
"1098940","English"
"690810","German"
"690810","English"
"690810","Portuguese - Brazil"
"690810","Korean"
"690810","Spanish - Spain"
"690810","Simplified Chinese"
"690810","Russian"
"2502760","German"
"2502760","Vietnamese"
"2502760","Portuguese - Brazil"
"2502760","Spanish - Spain"
"2502760","Arabic"
"2502760","Russian"
"2502760","Dutch"
"2502760","Italian"
"2502760","Turkish"
"2502760","English"
"2502760","Traditional Chinese"
"2502760","Ukrainian"
"2502760","Danish"
"2502760","Hungarian"
"2502760","Japanese"
"2502760","Romanian"
"2502760","Czech"
"2502760","Finnish"
"2502760","French"
"2502760","Thai"
"2502760","Polish"
"2502760","Greek"
"2502760","Simplified Chinese"
"2502760","Portuguese - Portugal"
"648120","German"
"648120","Vietnamese"
"648120","Spanish - Spain"
"648120","Norwegian"
"648120","Russian"
"648120","Dutch"
"648120","Italian"
"648120","Turkish"
"648120","English"
"648120","Ukrainian"
"648120","Indonesian"
"648120","Danish"
"648120","Hungarian"
"648120","Japanese"
"648120","Romanian"
"648120","Hindi"
"648120","Czech"
"648120","Finnish"
"648120","French"
"648120","Thai"
"648120","Korean"
"648120","Swedish"
"648120","Bulgarian"
"648120","Polish"
"648120","Greek"
"648120","Marathi"
"648120","Portuguese - Portugal"
"1599560","German"
"1599560","English"
"1599560","French"
"1599560","Spanish - Spain"
"1599560","Simplified Chinese"
"1599560","Italian"
"482300","English"
"482300","Russian"
"1352850","English"
"1352850","German"
"1352850","French"
"1352850","Portuguese - Brazil"
"1352850","Thai"
"1352850","Spanish - Spain"
"1352850","Simplified Chinese"
"1352850","Japanese"
"1823930","German"
"1823930","English"
"1823930","French"
"1823930","Finnish"
"1823930","Korean"
"1823930","Danish"
"1823930","Spanish - Spain"
"1823930","Norwegian"
"1823930","Swedish"
"1823930","Japanese"
"1823930","Russian"
"1823930","Italian"
"1823930","Portuguese - Portugal"
"1149440","Traditional Chinese"
"1149440","Japanese"
"1149440","Korean"
"1149440","English"
"636970","English"
"877010","German"
"877010","English"
"877010","French"
"877010","Traditional Chinese"
"877010","Spanish - Spain"
"877010","Polish"
"877010","Simplified Chinese"
"877010","Japanese"
"877010","Russian"
"877010","Italian"
"1485870","German"
"1485870","English"
"1485870","French"
"1485870","Portuguese - Brazil"
"1485870","Traditional Chinese"
"1485870","Spanish - Spain"
"1485870","Swedish"
"1485870","Japanese"
"1485870","Simplified Chinese"
"1485870","Turkish"
"1485870","Spanish - Latin America"
"1485870","Russian"
"1485870","Dutch"
"1485870","Portuguese - Portugal"
"290510","German"
"290510","English"
"290510","French"
"290510","Finnish"
"290510","Portuguese - Brazil"
"290510","Danish"
"290510","Spanish - Spain"
"290510","Dutch"
"290510","Norwegian"
"290510","Swedish"
"290510","Turkish"
"290510","Polish"
"290510","Japanese"
"290510","Arabic"
"290510","Russian"
"290510","Italian"
"290510","Portuguese - Portugal"
"1170080","German"
"1170080","English"
"1170080","French"
"1170080","Traditional Chinese"
"1170080","Spanish - Spain"
"1170080","Simplified Chinese"
"897820","German"
"897820","English"
"897820","French"
"897820","Portuguese - Brazil"
"897820","Traditional Chinese"
"897820","Korean"
"897820","Spanish - Spain"
"897820","Simplified Chinese"
"897820","Japanese"
"897820","Russian"
"897820","Italian"
"713650","Turkish"
"1886070","German"
"1886070","English"
"1886070","Spanish - Spain"
"1886070","French"
"1007350","Traditional Chinese"
"1007350","Japanese"
"1007350","English"
"352890","German"
"352890","English"
"352890","French"
"352890","Portuguese - Brazil"
"352890","Korean"
"352890","Spanish - Spain"
"352890","Simplified Chinese"
"352890","Japanese"
"352890","Russian"
"352890","Turkish"
"726830","English"
"858760","German"
"858760","Portuguese - Brazil"
"858760","Spanish - Spain"
"858760","Norwegian"
"858760","Arabic"
"858760","Russian"
"858760","Dutch"
"858760","Italian"
"858760","Turkish"
"858760","English"
"858760","Traditional Chinese"
"858760","Ukrainian"
"858760","Danish"
"858760","Hungarian"
"858760","Japanese"
"858760","Romanian"
"858760","Czech"
"858760","Finnish"
"858760","French"
"858760","Thai"
"858760","Korean"
"858760","Swedish"
"858760","Bulgarian"
"858760","Polish"
"858760","Greek"
"858760","Simplified Chinese"
"858760","Portuguese - Portugal"
"2796180","Italian"
"2796180","German"
"2796180","English"
"2796180","French"
"2796180","Spanish - Spain"
"2796180","Simplified Chinese"
"2796180","Japanese"
"2796180","Russian"
"2796180","Turkish"
"2796180","Portuguese - Portugal"
"3150440","German"
"3150440","Vietnamese"
"3150440","Portuguese - Brazil"
"3150440","Spanish - Spain"
"3150440","Norwegian"
"3150440","Russian"
"3150440","Dutch"
"3150440","Turkish"
"3150440","Italian"
"3150440","English"
"3150440","Ukrainian"
"3150440","Spanish - Latin America"
"3150440","Indonesian"
"3150440","Hungarian"
"3150440","Danish"
"3150440","Japanese"
"3150440","Czech"
"3150440","French"
"3150440","Thai"
"3150440","Korean"
"3150440","Bulgarian"
"3150440","Polish"
"3150440","Simplified Chinese"
"3150440","Portuguese - Portugal"
"2076580","German"
"2076580","English"
"2076580","French"
"2076580","Portuguese - Brazil"
"2076580","Traditional Chinese"
"2076580","Korean"
"2076580","Spanish - Spain"
"2076580","Polish"
"2076580","Simplified Chinese"
"2076580","Japanese"
"2076580","Turkish"
"2076580","Spanish - Latin America"
"2076580","Russian"
"2076580","Italian"
"1264740","Korean"
"1264740","English"
"1054800","Simplified Chinese"
"1054800","English"
"864060","German"
"864060","English"
"864060","French"
"864060","Portuguese - Brazil"
"864060","Traditional Chinese"
"864060","Korean"
"864060","Dutch"
"864060","Spanish - Spain"
"864060","Simplified Chinese"
"864060","Japanese"
"864060","Turkish"
"864060","Spanish - Latin America"
"864060","Russian"
"864060","Italian"
"864060","Portuguese - Portugal"
"2113900","English"
"2113900","French"
"2113900","Traditional Chinese"
"2113900","Ukrainian"
"2113900","Simplified Chinese"
"626680","Simplified Chinese"
"626680","English"
"626680","Russian"
"626680","Dutch"
"749520","Traditional Chinese"
"749520","Simplified Chinese"
"970510","Simplified Chinese"
"1233070","Italian"
"1233070","German"
"1233070","English"
"1233070","French"
"1233070","Portuguese - Brazil"
"1233070","Ukrainian"
"1233070","Korean"
"1233070","Spanish - Spain"
"1233070","Bulgarian"
"1233070","Polish"
"1233070","Japanese"
"1233070","Simplified Chinese"
"1233070","Romanian"
"1233070","Russian"
"1233070","Dutch"
"1610470","German"
"1610470","English"
"1610470","French"
"1610470","Portuguese - Brazil"
"1610470","Spanish - Spain"
"1610470","Italian"
"1053710","English"
"1336180","German"
"1336180","English"
"1336180","French"
"1336180","Portuguese - Brazil"
"1336180","Traditional Chinese"
"1336180","Korean"
"1336180","Spanish - Spain"
"1336180","Polish"
"1336180","Simplified Chinese"
"1336180","Japanese"
"1336180","Russian"
"1336180","Italian"
"685340","English"
"685340","German"
"685340","French"
"685340","Portuguese - Brazil"
"685340","Traditional Chinese"
"685340","Spanish - Spain"
"685340","Japanese"
"685340","Simplified Chinese"
"685340","Russian"
"685340","Turkish"
"278100","German"
"278100","English"
"278100","French"
"278100","Portuguese - Brazil"
"278100","Traditional Chinese"
"278100","Korean"
"278100","Dutch"
"278100","Spanish - Spain"
"278100","Simplified Chinese"
"278100","Japanese"
"278100","Turkish"
"278100","Russian"
"278100","Italian"
"2423620","Japanese"
"2423620","Simplified Chinese"
"2423620","English"
"1441840","Simplified Chinese"
"1441840","English"
"1181790","English"
"673260","German"
"673260","Portuguese - Brazil"
"673260","Spanish - Spain"
"673260","Norwegian"
"673260","Arabic"
"673260","Russian"
"673260","Dutch"
"673260","Italian"
"673260","Turkish"
"673260","English"
"673260","Ukrainian"
"673260","Hungarian"
"673260","Japanese"
"673260","Romanian"
"673260","Czech"
"673260","Finnish"
"673260","French"
"673260","Thai"
"673260","Korean"
"673260","Swedish"
"673260","Bulgarian"
"673260","Polish"
"673260","Greek"
"673260","Simplified Chinese"
"673260","Portuguese - Portugal"
"1460220","German"
"1460220","English"
"1460220","French"
"1460220","Portuguese - Brazil"
"1460220","Korean"
"1460220","Spanish - Spain"
"1460220","Simplified Chinese"
"1460220","Japanese"
"1460220","Spanish - Latin America"
"1460220","Russian"
"1460220","Italian"
"1460220","Portuguese - Portugal"
"1416240","Simplified Chinese"
"1269690","English"
"2616460","German"
"2616460","English"
"2616460","French"
"2616460","Danish"
"2616460","Spanish - Spain"
"2616460","Dutch"
"2616460","Swedish"
"2616460","Polish"
"2616460","Italian"
"1096200","Czech"
"1096200","German"
"1096200","English"
"1096200","French"
"1096200","Portuguese - Brazil"
"1096200","Hungarian"
"2989950","English"
"2989950","Vietnamese"
"2989950","German"
"2989950","Portuguese - Brazil"
"2989950","Traditional Chinese"
"2989950","Korean"
"2989950","Hungarian"
"2989950","Spanish - Spain"
"2989950","Japanese"
"2989950","Simplified Chinese"
"2989950","Russian"
"2989950","Lithuanian"
"2989950","Italian"
"960420","German"
"960420","Portuguese - Brazil"
"960420","Spanish - Spain"
"960420","Norwegian"
"960420","Arabic"
"960420","Russian"
"960420","Dutch"
"960420","Italian"
"960420","Turkish"
"960420","English"
"960420","Traditional Chinese"
"960420","Spanish - Latin America"
"960420","Danish"
"960420","Hungarian"
"960420","Japanese"
"960420","Czech"
"960420","Finnish"
"960420","French"
"960420","Korean"
"960420","Swedish"
"960420","Polish"
"960420","Greek"
"960420","Simplified Chinese"
"960420","Portuguese - Portugal"
"2288630","German"
"2288630","English"
"2288630","French"
"2288630","Traditional Chinese"
"2288630","Korean"
"2288630","Spanish - Spain"
"2288630","Simplified Chinese"
"2288630","Japanese"
"2288630","Italian"
"466110","English"
"466110","French"
"466110","Traditional Chinese"
"466110","Spanish - Spain"
"466110","Simplified Chinese"
"466110","Japanese"
"355800","German"
"355800","English"
"355800","French"
"355800","Spanish - Spain"
"355800","Russian"
"394160","German"
"394160","English"
"394160","French"
"394160","Spanish - Spain"
"394160","Japanese"
"394160","Italian"
"522570","English"
"522570","Russian"
"522570","Spanish - Latin America"
"1276800","German"
"1276800","English"
"1276800","French"
"1276800","Portuguese - Brazil"
"1276800","Traditional Chinese"
"1276800","Vietnamese"
"1276800","Korean"
"1276800","Spanish - Spain"
"1276800","Polish"
"1276800","Simplified Chinese"
"1276800","Japanese"
"1276800","Turkish"
"1276800","Spanish - Latin America"
"1276800","Russian"
"1276800","Italian"
"1674780","English"
"1562260","German"
"1562260","English"
"1562260","French"
"1562260","Spanish - Spain"
"1562260","Simplified Chinese"
"1562260","Japanese"
"1562260","Russian"
"1562260","Turkish"
"1577250","German"
"1577250","English"
"1577250","French"
"1577250","Portuguese - Brazil"
"1577250","Traditional Chinese"
"1577250","Korean"
"1577250","Spanish - Spain"
"1577250","Polish"
"1577250","Japanese"
"1577250","Simplified Chinese"
"1577250","Turkish"
"1577250","Spanish - Latin America"
"1577250","Russian"
"1577250","Italian"
"1946970","German"
"1946970","English"
"1946970","French"
"1946970","Spanish - Spain"
"1946970","Japanese"
"1946970","Simplified Chinese"
"1731520","Traditional Chinese"
"1731520","Japanese"
"1731520","English"
"1731520","Simplified Chinese"
"2445990","German"
"2445990","English"
"2445990","French"
"2445990","Portuguese - Brazil"
"2445990","Korean"
"2445990","Spanish - Spain"
"2445990","Simplified Chinese"
"2445990","Japanese"
"2445990","Russian"
"410670","English"
"1354910","English"
"1354910","German"
"1354910","French"
"1354910","Portuguese - Brazil"
"1354910","Traditional Chinese"
"1354910","Korean"
"1354910","Spanish - Spain"
"1354910","Japanese"
"1354910","Simplified Chinese"
"1354910","Spanish - Latin America"
"1354910","Russian"
"1354910","Italian"
"1354910","Portuguese - Portugal"
"1851280","Traditional Chinese"
"1851280","Japanese"
"1851280","English"
"1851280","Simplified Chinese"
"1716120","English"
"1800790","English"
"1800790","Russian"
"482450","Japanese"
"482450","English"
"464780","Japanese"
"464780","English"
"1373550","German"
"1373550","English"
"1373550","French"
"1373550","Spanish - Spain"
"1373550","Russian"
"1373550","Italian"
"839310","English"
"930910","Japanese"
"930910","English"
"2343600","English"
"2343600","Traditional Chinese"
"2343600","Spanish - Spain"
"2343600","Simplified Chinese"
"2343600","Spanish - Latin America"
"603260","Simplified Chinese"
"603260","English"
"508390","German"
"508390","English"
"508390","French"
"508390","Spanish - Spain"
"508390","Polish"
"508390","Simplified Chinese"
"508390","Japanese"
"508390","Russian"
"428900","German"
"428900","English"
"428900","Russian"
"428900","French"
"461640","English"
"741670","Italian"
"741670","English"
"741670","German"
"741670","French"
"741670","Traditional Chinese"
"741670","Dutch"
"741670","Simplified Chinese"
"741670","Turkish"
"746510","English"
"1062000","English"
"881690","German"
"881690","English"
"881690","French"
"881690","Portuguese - Brazil"
"881690","Spanish - Spain"
"881690","Polish"
"881690","Simplified Chinese"
"881690","Spanish - Latin America"
"881690","Russian"
"1381650","English"
"1562940","Traditional Chinese"
"1562940","Japanese"
"1562940","Korean"
"1361680","English"
"2285550","Traditional Chinese"
"2285550","Simplified Chinese"
"2285550","English"
"2057550","Traditional Chinese"
"2057550","Simplified Chinese"
"1355090","German"
"1355090","English"
"1355090","French"
"1355090","Portuguese - Brazil"
"1355090","Traditional Chinese"
"1355090","Ukrainian"
"1355090","Korean"
"1355090","Spanish - Spain"
"1355090","Polish"
"1355090","Simplified Chinese"
"1355090","Japanese"
"1355090","Turkish"
"1355090","Russian"
"1355090","Italian"
"1722620","English"
"1096720","German"
"1096720","English"
"1096720","French"
"1096720","Traditional Chinese"
"1096720","Ukrainian"
"1096720","Spanish - Spain"
"1096720","Japanese"
"1096720","Simplified Chinese"
"1096720","Russian"
"1096720","Italian"
"1612780","German"
"1612780","English"
"1612780","French"
"1612780","Traditional Chinese"
"1612780","Korean"
"1612780","Spanish - Spain"
"1612780","Simplified Chinese"
"1612780","Japanese"
"1612780","Italian"
"835430","Japanese"
"835430","English"
"835430","Simplified Chinese"
"1100420","German"
"1100420","English"
"1100420","French"
"1100420","Traditional Chinese"
"1100420","Korean"
"1100420","Spanish - Spain"
"1100420","Polish"
"1100420","Simplified Chinese"
"1100420","Japanese"
"1100420","Russian"
"1100420","Italian"
"492630","German"
"492630","English"
"492630","French"
"492630","Spanish - Spain"
"492630","Russian"
"492630","Italian"
"711750","German"
"711750","English"
"711750","French"
"711750","Portuguese - Brazil"
"711750","Spanish - Spain"
"711750","Japanese"
"711750","Italian"
"452510","Japanese"
"452510","English"
"452510","Simplified Chinese"
"1708460","English"
"629690","Czech"
"629690","German"
"629690","English"
"629690","French"
"629690","Hungarian"
"629690","Spanish - Spain"
"629690","Polish"
"629690","Simplified Chinese"
"629690","Japanese"
"629690","Russian"
"299480","German"
"299480","English"
"299480","French"
"299480","Portuguese - Brazil"
"299480","Traditional Chinese"
"299480","Dutch"
"299480","Spanish - Spain"
"299480","Polish"
"299480","Simplified Chinese"
"299480","Japanese"
"299480","Turkish"
"299480","Russian"
"299480","Italian"
"299480","Portuguese - Portugal"
"2167220","English"
"1203180","German"
"1203180","English"
"1203180","French"
"1203180","Portuguese - Brazil"
"1203180","Hungarian"
"1203180","Spanish - Spain"
"1203180","Polish"
"1203180","Simplified Chinese"
"1203180","Japanese"
"1937750","Traditional Chinese"
"1937750","Simplified Chinese"
"1937750","English"
"684200","English"
"841770","English"
"1487210","Japanese"
"1487210","English"
"489610","German"
"489610","English"
"489610","French"
"489610","Spanish - Spain"
"489610","Russian"
"806510","English"
"339580","English"
"830370","German"
"830370","English"
"830370","French"
"830370","Portuguese - Brazil"
"830370","Korean"
"830370","Spanish - Spain"
"830370","Japanese"
"830370","Simplified Chinese"
"830370","Arabic"
"830370","Russian"
"830370","Italian"
"1003480","English"
"1092400","Japanese"
"1092400","Simplified Chinese"
"2539350","Simplified Chinese"
"2539350","English"
"612570","German"
"612570","English"
"612570","French"
"612570","Portuguese - Brazil"
"612570","Spanish - Spain"
"612570","Polish"
"612570","Simplified Chinese"
"612570","Japanese"
"612570","Russian"
"612570","Italian"
"605450","English"
"1166990","English"
"1166990","French"
"1166990","Spanish - Spain"
"1166990","Spanish - Latin America"
"1166990","Italian"
"1166990","Portuguese - Portugal"
"1015140","English"
"1729410","Simplified Chinese"
"1975580","Czech"
"1975580","German"
"1975580","English"
"1975580","French"
"1975580","Portuguese - Brazil"
"1975580","Traditional Chinese"
"1975580","Thai"
"1975580","Korean"
"1975580","Hungarian"
"1975580","Spanish - Spain"
"1975580","Ukrainian"
"1975580","Polish"
"1975580","Simplified Chinese"
"1975580","Japanese"
"1975580","Turkish"
"1975580","Spanish - Latin America"
"1975580","Russian"
"1975580","Italian"
"1755910","German"
"1755910","English"
"1755910","French"
"1755910","Portuguese - Brazil"
"1755910","Thai"
"1755910","Traditional Chinese"
"1755910","Korean"
"1755910","Spanish - Spain"
"1755910","Simplified Chinese"
"1755910","Japanese"
"1755910","Russian"
"1755910","Italian"
"1498740","Indonesian"
"1498740","English"
"1707550","English"
"256460","English"
"385240","English"
"407310","Traditional Chinese"
"407310","English"
"691280","English"
"691280","German"
"691280","French"
"691280","Traditional Chinese"
"691280","Korean"
"691280","Spanish - Spain"
"691280","Japanese"
"691280","Simplified Chinese"
"691280","Russian"
"691280","Italian"
"1254320","English"
"1307090","Luxembourgish"
"1307090","Estonian"
"1307090","Slovak"
"1307090","Malay"
"1307090","Odia"
"1307090","Serbian"
"1307090","Quechua"
"1307090","Tamil"
"1307090","Ukrainian"
"1307090","Uzbek"
"1307090","Spanish - Latin America"
"1307090","Malayalam"
"1307090","Nepali"
"1307090","Afrikaans"
"1307090","Hebrew"
"1307090","Igbo"
"1307090","Swedish"
"1307090","Icelandic"
"1307090","Basque"
"1307090","German"
"1307090","Norwegian"
"1307090","Tigrinya"
"1307090","Dutch"
"1307090","Turkish"
"1307090","Armenian"
"1307090","Sindhi"
"1307090","Yoruba"
"1307090","Gujarati"
"1307090","Bangla"
"1307090","Uyghur"
"1307090","Hausa"
"1307090","Punjabi (Shahmukhi)"
"1307090","Valencian"
"1307090","Tatar"
"1307090","Galician"
"1307090","Polish"
"1307090","Maltese"
"1307090","Simplified Chinese"
"1307090","Tswana"
"1307090","Zulu"
"1307090","Portuguese - Brazil"
"1307090","Konkani"
"1307090","K'iche'"
"1307090","Scots"
"1307090","Spanish - Spain"
"1307090","Sotho"
"1307090","Swahili"
"1307090","Russian"
"1307090","Belarusian"
"1307090","Filipino"
"1307090","English"
"1307090","Turkmen"
"1307090","Xhosa"
"1307090","Kinyarwanda"
"1307090","Irish"
"1307090","Latvian"
"1307090","Slovenian"
"1307090","Georgian"
"1307090","Tajik"
"1307090","Japanese"
"1307090","Maori"
"1307090","Romanian"
"1307090","Finnish"
"1307090","Khmer"
"1307090","Thai"
"1307090","Assamese"
"1307090","Azerbaijani"
"1307090","Persian"
"1307090","Kannada"
"1307090","Greek"
"1307090","Welsh"
"1307090","Marathi"
"1307090","Portuguese - Portugal"
"1307090","Vietnamese"
"1307090","Urdu"
"1307090","Arabic"
"1307090","Lithuanian"
"1307090","Italian"
"1307090","Macedonian"
"1307090","Catalan"
"1307090","Traditional Chinese"
"1307090","Kazakh"
"1307090","Mongolian"
"1307090","Telugu"
"1307090","Wolof"
"1307090","Dari"
"1307090","Indonesian"
"1307090","Danish"
"1307090","Hungarian"
"1307090","Amharic"
"1307090","Albanian"
"1307090","Hindi"
"1307090","Czech"
"1307090","Kyrgyz"
"1307090","French"
"1307090","Punjabi (Gurmukhi)"
"1307090","Croatian"
"1307090","Sorani"
"1307090","Bosnian"
"1307090","Bulgarian"
"1307090","Sinhala"
"1307090","Cherokee"
"1951220","Simplified Chinese"
"1229580","German"
"1229580","English"
"1229580","French"
"1229580","Portuguese - Brazil"
"1229580","Traditional Chinese"
"1229580","Korean"
"1229580","Spanish - Spain"
"1229580","Polish"
"1229580","Simplified Chinese"
"1229580","Japanese"
"1229580","Russian"
"939330","English"
"501790","German"
"501790","English"
"501790","French"
"501790","Spanish - Spain"
"501790","Italian"
"597230","English"
"2185770","Traditional Chinese"
"2185770","Simplified Chinese"
"929490","German"
"929490","English"
"929490","Polish"
"929490","Spanish - Latin America"
"929490","Russian"
"408520","English"
"1232130","German"
"1232130","English"
"1232130","Thai"
"1232130","Traditional Chinese"
"1232130","Spanish - Spain"
"1232130","Polish"
"1232130","Japanese"
"1232130","Simplified Chinese"
"1232130","Spanish - Latin America"
"1232130","Russian"
"1232130","Turkish"
"1232130","Portuguese - Portugal"
"694770","Simplified Chinese"
"694770","English"
"2943280","Traditional Chinese"
"2943280","English"
"472870","Japanese"
"472870","English"
"495110","German"
"495110","English"
"495110","French"
"495110","Portuguese - Brazil"
"495110","Korean"
"495110","Spanish - Spain"
"495110","Polish"
"495110","Simplified Chinese"
"495110","Japanese"
"495110","Russian"
"495110","Italian"
"1924360","German"
"1924360","English"
"1924360","Simplified Chinese"
"1924360","Spanish - Latin America"
"1034900","German"
"1034900","English"
"1034900","French"
"1034900","Traditional Chinese"
"1034900","Korean"
"1034900","Spanish - Spain"
"1034900","Japanese"
"1034900","Italian"
"1034900","Portuguese - Portugal"
"571530","Traditional Chinese"
"571530","Japanese"
"571530","English"
"1846460","English"
"1846460","German"
"1846460","French"
"1846460","Portuguese - Brazil"
"1846460","Hungarian"
"1846460","Spanish - Spain"
"1846460","Swedish"
"1846460","Polish"
"1846460","Japanese"
"1846460","Simplified Chinese"
"1846460","Russian"
"1964040","German"
"1964040","English"
"1964040","Korean"
"1964040","Spanish - Spain"
"1964040","Simplified Chinese"
"1964040","Russian"
"490280","English"
"936500","Czech"
"936500","German"
"936500","English"
"936500","French"
"936500","Dutch"
"936500","Spanish - Spain"
"936500","Polish"
"936500","Simplified Chinese"
"936500","Russian"
"936500","Italian"
"936500","Portuguese - Portugal"
"899310","German"
"899310","English"
"899310","French"
"899310","Traditional Chinese"
"899310","Korean"
"899310","Spanish - Spain"
"899310","Polish"
"899310","Japanese"
"899310","Simplified Chinese"
"899310","Russian"
"899310","Turkish"
"726840","Czech"
"726840","German"
"726840","English"
"726840","French"
"726840","Portuguese - Brazil"
"726840","Ukrainian"
"726840","Korean"
"726840","Dutch"
"726840","Spanish - Spain"
"726840","Polish"
"726840","Simplified Chinese"
"726840","Japanese"
"726840","Turkish"
"726840","Russian"
"726840","Italian"
"726840","Portuguese - Portugal"
"1362420","Italian"
"1362420","English"
"1362420","German"
"1362420","French"
"1362420","Portuguese - Brazil"
"1362420","Traditional Chinese"
"1362420","Korean"
"1362420","Spanish - Spain"
"1362420","Polish"
"1362420","Japanese"
"1362420","Simplified Chinese"
"1362420","Russian"
"1362420","Turkish"
"1362420","Portuguese - Portugal"
"658980","German"
"658980","English"
"658980","Spanish - Spain"
"658980","Simplified Chinese"
"658980","Russian"
"658980","Portuguese - Portugal"
"2382520","English"
"686680","English"
"1502660","English"
"1502660","Italian"
"2111630","Japanese"
"2111630","English"
"1498140","Italian"
"1498140","German"
"1498140","English"
"1498140","French"
"1498140","Ukrainian"
"1498140","Spanish - Spain"
"1498140","Polish"
"1498140","Simplified Chinese"
"1498140","Russian"
"1498140","Turkish"
"1498140","Portuguese - Portugal"
"464450","Japanese"
"464450","English"
