"app_id","total_reactions","reaction_1","reaction_2","reaction_3","reaction_4","reaction_5","reaction_6","reaction_7","reaction_8","reaction_9","reaction_10","reaction_11","reaction_12","reaction_13","reaction_15","reaction_16","reaction_17","reaction_19","reaction_20","reaction_21"
"982220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2524360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"742460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"536750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"856880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2435180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"965890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"606370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2934180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1262190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1689870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1028930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"633950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"541930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3313310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"780280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2172510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1262060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"612520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2960770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"477290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"599560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1338250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2149420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1035610","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"449250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2582660","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"440550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2118250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"757180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"473530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1819160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"727910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2085000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2105910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"747910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"799500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1921480","234","33","11","39","24","13","11","19","24","2","10","20","16","1","2","6","0","0","1","2"
"521500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1035750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1912750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"741250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"912450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1689640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1419750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1454500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"979260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2802110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1546930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2420350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"639270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1385880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"687650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"994020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"907210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1535100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3335120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"496190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"596000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"917290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1856480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"485440","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"875740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2431070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"871170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1234400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1188080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"568720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2166140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"448580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"741990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1506600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"725100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2125420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1142810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1674820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3288180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1080010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2207440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1742360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"959860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"450850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2189640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1521070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1188970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"781810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"515020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2596100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"504920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2191480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"785780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2158650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"989550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"473140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2078910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1815530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1454730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"962630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2657310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3001730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1431240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1491640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1361860","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"497800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2071430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1944060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1150730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3169580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"974950","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"584370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2343930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1140570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3379650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"491470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2876250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444800","4","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1240810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2298300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1306970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1907900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"716260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"590970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"490860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2351860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"523740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2363590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"752910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"557410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"528160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"946010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1134480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"508180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"881920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1886830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2340520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"513490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"599960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303720","234","33","11","39","24","13","11","19","24","2","10","20","16","1","2","6","0","0","1","2"
"1380650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2492390","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"513570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1125330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1347450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"724490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1122040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1458560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1946430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1007740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1015730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"568750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1530340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1584840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1054340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1399750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1925970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1082970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"515570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1718160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"622680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1494140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1466390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"605830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"410840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"458590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1517180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1383770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"488770","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"397160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2463800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1770050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2701700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"437530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1229880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1593780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2285820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"523160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"691830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1309820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1883580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1813130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1502230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2956280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"782140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2738940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"922050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2737980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2677310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1602540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"966530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"414550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"466840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1248080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1444920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2704930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1363360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"586970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2776570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1269550","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1350350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1426110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1839820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1546090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1057540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2430900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1585540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1586290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"444160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"536560","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1528860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1243880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1197220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1847150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1661690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"454200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"555670","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"558110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"964040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1627840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"623700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"645320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478010","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"586240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1431780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"613270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1455590","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2172860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1090760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"739980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3159570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1847510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1453790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1257280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1079510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"822990","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2631960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"566530","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"661000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1793170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2648050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1683100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2781750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1190160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1121780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"468070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"986220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1587710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1074190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"762940","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1739070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"598490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1662850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"619400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"452420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1295630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1934040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1286730","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1489410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"869690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3048140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3018830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"646100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1373320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1349830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1895860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2097030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"764230","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1068070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"634120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1717270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1481440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1254670","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1082930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"571890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
