"app_id","platform_names"
"754050","PC"
"754050","Apple Macintosh"
"2216360","PC"
"2331070","PC"
"2331070","Apple Macintosh"
"1721170","PC"
"1721170","PlayStation"
"1721170","Xbox"
"1721170","Nintendo"
"2845630","PC"
"2845630","Linux"
"369530","PC"
"1588870","PC"
"909820","PC"
"909820","PlayStation"
"909820","Web"
"909820","Nintendo"
"493720","PC"
"493720","Apple Macintosh"
"493720","Linux"
"1787480","PC"
"409870","PC"
"409870","Nintendo"
"1724770","PC"
"1743830","PC"
"1100150","PC"
"1450120","PC"
"1960590","PC"
"1490060","PC"
"1243960","PC"
"1243960","Linux"
"1243960","Xbox"
"1243960","Nintendo"
"656970","PC"
"656970","Apple Macintosh"
"656970","Nintendo"
"1611300","PC"
"1109130","PC"
"2296550","PC"
"889480","PC"
"889480","PlayStation"
"889480","Android"
"2928650","PC"
"1012570","PC"
"1012570","Apple Macintosh"
"1200720","PC"
"715310","Apple Macintosh"
"715310","Linux"
"715310","Android"
"715310","PC"
"715310","iOS"
"758090","PC"
"503770","PC"
"1766390","PC"
"1766390","Apple Macintosh"
"363860","PC"
"749250","PC"
"749250","PlayStation"
"749250","Xbox"
"749250","Nintendo"
"707300","PlayStation"
"851110","PC"
"851110","Apple Macintosh"
"851110","iOS"
"438180","PC"
"2865580","PC"
"1168880","PC"
"1168880","Apple Macintosh"
"1168880","Linux"
"2264140","PC"
"417750","PC"
"2891310","PC"
"457710","PC"
"738550","PC"
"738550","PlayStation"
"738550","Xbox"
"1248060","PC"
"3430470","PC"
"1290270","PC"
"1290270","Apple Macintosh"
"1290270","Linux"
"1038300","PC"
"1038300","PlayStation"
"1038300","Xbox"
"1038300","Nintendo"
"2862610","PC"
"451880","PC"
"980850","PC"
"980850","iOS"
"590590","PC"
"590590","Apple Macintosh"
"590590","Linux"
"590590","Nintendo"
"585830","PC"
"2095450","PC"
"2095450","iOS"
"1389360","PC"
"814740","PC"
"814740","Web"
"382260","PC"
"395850","PC"
"395850","Apple Macintosh"
"395850","Linux"
"1843310","PC"
"851670","PC"
"851670","PlayStation"
"851670","Xbox"
"851670","Nintendo"
"614630","PC"
"614630","Apple Macintosh"
"614630","iOS"
"614630","Android"
"733300","PC"
"733300","PlayStation"
"733300","Xbox"
"733300","Nintendo"
"1618380","PC"
"1618380","Apple Macintosh"
"2214880","PC"
"2214880","Nintendo"
"1412170","PC"
"1412170","Apple Macintosh"
"1412170","Linux"
"522040","PC"
"522040","Apple Macintosh"
"522040","Linux"
"862440","PC"
"1460830","PC"
"864680","PC"
"864680","PlayStation"
"864680","Xbox"
"864680","Nintendo"
"1431230","PC"
"3395140","PC"
"1384700","PC"
"1069360","PC"
"1069360","Apple Macintosh"
"218760","PC"
"218760","Apple Macintosh"
"218760","Linux"
"1420740","PC"
"1420740","Apple Macintosh"
"1420740","Linux"
"2304680","PC"
"628200","PC"
"628200","Apple Macintosh"
"1164000","PC"
"883100","PC"
"1573100","PC"
"547340","PC"
"581300","Apple Macintosh"
"581300","Linux"
"581300","PC"
"581300","PlayStation"
"581300","Xbox"
"516510","PC"
"1976950","PC"
"606730","Android"
"606730","PC"
"606730","PlayStation"
"606730","iOS"
"606730","Xbox"
"987400","PC"
"987400","PlayStation"
"689900","Apple Macintosh"
"689900","Android"
"689900","PC"
"689900","PlayStation"
"689900","iOS"
"689900","Xbox"
"1814170","PC"
"1422380","PC"
"1422380","Apple Macintosh"
"1422380","Linux"
"1155590","PC"
"1155590","Apple Macintosh"
"1155590","Linux"
"948630","PC"
"948630","Apple Macintosh"
"948630","Linux"
"643870","PC"
"643870","Apple Macintosh"
"643870","Linux"
"377140","PC"
"1189290","PC"
"871990","PC"
"977230","PC"
"977230","Apple Macintosh"
"977230","Linux"
"977230","Xbox"
"534290","PC"
"534290","PlayStation"
"534290","Xbox"
"1591450","PC"
"1591450","Nintendo"
"1397790","PC"
"1397790","Nintendo"
"1232570","PC"
"1232570","PlayStation"
"656600","PC"
"656600","Apple Macintosh"
"656600","Linux"
"753220","PC"
"753220","Apple Macintosh"
"753220","Linux"
"806950","PC"
"806950","Apple Macintosh"
"806950","Linux"
"1947070","PC"
"1032590","PC"
"1409530","PC"
"1409530","Web"
"888530","Apple Macintosh"
"888530","Nintendo"
"888530","PC"
"888530","PlayStation"
"888530","iOS"
"888530","Xbox"
"462990","Nintendo"
"462990","Android"
"462990","PC"
"462990","PlayStation"
"462990","Xbox"
"1396890","PC"
"702700","PC"
"702700","PlayStation"
"702700","Xbox"
"702700","Nintendo"
"2407830","Web"
"1147030","PC"
"2078040","PC"
"488280","PC"
"616220","PC"
"1044980","PC"
"1044980","Xbox"
"606710","Apple Macintosh"
"606710","Linux"
"606710","Nintendo"
"606710","PC"
"606710","PlayStation"
"606710","Xbox"
"1189100","PC"
"1568970","PC"
"1568970","Nintendo"
"1472250","PC"
"2403290","PC"
"1800940","PC"
"1800940","Apple Macintosh"
"1800940","Nintendo"
"2852980","PC"
"2852980","Apple Macintosh"
"716340","PC"
"716340","Apple Macintosh"
"716340","Linux"
"1026110","PC"
"1026110","Apple Macintosh"
"465780","PC"
"1071140","PC"
"1269300","PC"
"1687550","PC"
"1687550","Apple Macintosh"
"1687550","iOS"
"1687550","Linux"
"720030","PC"
"936160","PC"
"936160","PlayStation"
"936160","Nintendo"
"1173380","PC"
"1192900","PC"
"920190","PC"
"1148490","PC"
"1148490","Apple Macintosh"
"840390","Apple Macintosh"
"840390","Linux"
"840390","Nintendo"
"840390","PC"
"840390","PlayStation"
"840390","Xbox"
"1916310","PC"
"748040","PC"
"745850","PC"
"1018130","PC"
"1328530","PC"
"1215180","PC"
"1141100","PC"
"474020","PC"
"1638300","PC"
"949060","PC"
"949060","Apple Macintosh"
"1453850","PC"
"1453850","iOS"
"1453850","PlayStation"
"1453850","Xbox"
"1065260","PC"
"1065260","PlayStation"
"1065260","Nintendo"
"434520","PC"
"434520","Apple Macintosh"
"434520","Linux"
"2510130","PC"
"409850","PC"
"409850","PlayStation"
"2063610","PC"
"453690","Apple Macintosh"
"453690","Nintendo"
"453690","Android"
"453690","PC"
"453690","PlayStation"
"453690","iOS"
"453690","Xbox"
"2766860","PC"
"2766860","Apple Macintosh"
"1555150","PC"
"1555150","Apple Macintosh"
"1555150","Linux"
"517160","PC"
"517160","PlayStation"
"1057430","PC"
"409890","PC"
"409890","PlayStation"
"409890","Xbox"
"1093330","PC"
"397150","PC"
"397150","Apple Macintosh"
"397150","Linux"
"1547670","PC"
"975510","PC"
"762840","PC"
"762840","PlayStation"
"762840","Xbox"
"452490","PC"
"864160","PC"
"864160","iOS"
"864160","Nintendo"
"552970","PC"
"552970","Apple Macintosh"
"552970","Linux"
"2381740","PC"
"557040","Apple Macintosh"
"557040","Linux"
"557040","PC"
"557040","PlayStation"
"557040","Xbox"
"1146510","PC"
"1815440","PC"
"2414270","PC"
"1174390","PC"
"2115390","PC"
"1585020","PC"
"326840","Web"
"1944250","PC"
"2008980","PC"
"2248180","PC"
"865830","PC"
"865830","PlayStation"
"1480120","PC"
"948900","PC"
"586110","PC"
"2481020","PC"
"2481020","Apple Macintosh"
"2481020","Linux"
"643810","PC"
"643810","Apple Macintosh"
"643810","Linux"
"1732750","PC"
"512300","PC"
"512300","PlayStation"
"512300","Xbox"
"512300","Nintendo"
"470740","PC"
"1732920","PC"
"1732920","Apple Macintosh"
"1732920","Linux"
"527290","PlayStation"
"1037190","PC"
"1037190","Apple Macintosh"
"1037190","Linux"
"1037190","Nintendo"
"438420","PC"
"438420","PlayStation"
"438420","Xbox"
"438420","Nintendo"
"2717260","PC"
"510630","PC"
"510630","Apple Macintosh"
"1945760","PC"
"2229560","PC"
"442810","PC"
"2294450","PC"
"2294450","Apple Macintosh"
"1348700","PC"
"1348700","Apple Macintosh"
"1348700","Xbox"
"1334000","PC"
"1334000","Apple Macintosh"
"1334000","Linux"
"1766010","PC"
"575490","PC"
"2389040","PC"
"1485690","PC"
"943140","Nintendo"
"943140","PC"
"943140","PlayStation"
"943140","iOS"
"943140","Xbox"
"1406780","PC"
"1406780","Linux"
"1369470","PC"
"1369470","Apple Macintosh"
"650670","PC"
"2608040","PC"
"427760","PC"
"427760","PlayStation"
"1863430","PC"
"2113540","PC"
"2059670","PC"
"2059670","PlayStation"
"368640","PC"
"368640","iOS"
"1545990","PC"
"1545990","Apple Macintosh"
"1545990","Linux"
"1629200","PC"
"486650","PC"
"2431100","PC"
"1305720","PC"
"1305720","Apple Macintosh"
"1781260","PC"
"644540","PC"
"1665500","PC"
"917840","PC"
"917840","PlayStation"
"917840","Xbox"
"2314820","PC"
"2014550","PC"
"850980","PC"
"850980","PlayStation"
"850980","Nintendo"
"1589570","PC"
"1589570","Apple Macintosh"
"1810960","PC"
"2637070","PC"
"3177970","PC"
"3177970","Linux"
"1271190","PC"
"781480","PC"
"781480","Apple Macintosh"
"781480","Linux"
"2092850","PC"
"1501690","PC"
"457860","PC"
"457860","PlayStation"
"426310","PC"
"426310","PlayStation"
"426310","Xbox"
"426310","Nintendo"
"1657810","PC"
"1490860","PC"
"307940","Apple Macintosh"
"307940","Nintendo"
"307940","Android"
"307940","PC"
"307940","iOS"
"2337860","PC"
"733460","PC"
"2479720","PC"
"546930","PC"
"546930","Apple Macintosh"
"546930","Linux"
"1642220","PC"
"1098080","PC"
"1098080","Apple Macintosh"
"1098080","Nintendo"
"723790","Apple Macintosh"
"723790","Linux"
"723790","Android"
"723790","PC"
"723790","iOS"
"460850","PC"
"1493520","PC"
"1455900","PC"
"638160","Nintendo"
"638160","Android"
"638160","PC"
"638160","PlayStation"
"638160","iOS"
"1429740","PC"
"2518630","PC"
"991810","PC"
"450500","PC"
"450500","PlayStation"
"450500","Nintendo"
"1096590","PC"
"2910460","PC"
"987150","PC"
"2243110","PC"
"562230","PC"
"562230","Apple Macintosh"
"562230","Linux"
"1367530","PC"
"3364770","PC"
"1590660","PC"
"1590660","iOS"
"1668290","PC"
"1668290","Apple Macintosh"
"1271300","PC"
"1271300","Apple Macintosh"
"1271300","Linux"
"1141530","Apple Macintosh"
"1141530","Linux"
"1141530","Nintendo"
"1141530","PC"
"1141530","PlayStation"
"1141530","iOS"
"1141530","Xbox"
"455300","PC"
"455300","Apple Macintosh"
"2717080","PC"
"423490","PC"
"423490","PlayStation"
"423490","Xbox"
"518660","PC"
"2799930","PC"
"1349960","PC"
"3089130","PC"
"1353920","PC"
"2553050","PC"
"1329600","PC"
"449530","PC"
"787740","PC"
"585890","PC"
"585890","Apple Macintosh"
"585890","Linux"
"1140170","PC"
"1140170","PlayStation"
"1140170","Xbox"
"1140170","Nintendo"
"2693730","PC"
"2300230","PC"
"2274110","PC"
"2274110","Apple Macintosh"
"485350","PC"
"485350","Apple Macintosh"
"485350","Linux"
"2315400","PC"
"1478650","PC"
"1091460","PC"
"862580","PC"
"862580","Apple Macintosh"
"2285570","PC"
"3138780","PC"
"3138780","Apple Macintosh"
"2112520","PC"
"2112520","Apple Macintosh"
"2112520","Linux"
"1188720","PC"
"910630","Apple Macintosh"
"910630","Linux"
"910630","Nintendo"
"910630","PC"
"910630","PlayStation"
"910630","Xbox"
"1226990","PC"
"1998530","PC"
"1266430","PC"
"668590","PC"
"668590","Apple Macintosh"
"668590","Linux"
"668590","Nintendo"
"1642790","PC"
"619280","PC"
"619280","Apple Macintosh"
"619280","Linux"
"1694510","PC"
"717310","PC"
"717310","PlayStation"
"717310","Xbox"
"717310","Nintendo"
"1413020","PC"
"2286390","PC"
"2286390","Linux"
"659960","Nintendo"
"466890","PC"
"2400430","PC"
"1875280","PC"
"1890120","PC"
"611040","PC"
"611040","Apple Macintosh"
"1789030","PC"
"1240630","PC"
"1240630","Apple Macintosh"
"1240630","Linux"
"797390","PC"
"797390","Linux"
"685240","PC"
"2178570","PC"
"1598730","Nintendo"
"2880730","PC"
"2880730","Apple Macintosh"
"1425760","PC"
"1425760","Linux"
"866510","PC"
"561610","PC"
"561610","PlayStation"
"561610","Xbox"
"561610","Nintendo"
"1755180","PC"
"1857080","PC"
"1448260","PC"
"1770390","PC"
"1243670","PC"
"1243670","Apple Macintosh"
"1243670","Linux"
"782340","PC"
"782340","Apple Macintosh"
"653950","PC"
"597840","PC"
"1581800","PC"
"1463780","PC"
"1346830","Apple Macintosh"
"1346830","Nintendo"
"1346830","PC"
"1346830","PlayStation"
"1346830","Xbox"
"1193040","PC"
"2404880","PC"
"1025410","PC"
"1025410","PlayStation"
"1025410","Nintendo"
"522230","PC"
"522230","Apple Macintosh"
"522230","Linux"
"798810","PC"
"2696400","PC"
"490370","Apple Macintosh"
"490370","Linux"
"490370","Android"
"490370","PC"
"490370","iOS"
"1113680","PC"
"1424910","PC"
"463350","PC"
"629000","PC"
"629000","Apple Macintosh"
"629000","Nintendo"
"1158470","PC"
"1158470","Nintendo"
"2165390","PC"
"964650","PC"
"880400","PC"
"857690","PC"
"2600570","PC"
"719590","PC"
"3184110","PC"
"2487060","PC"
"1601680","PC"
"1114260","PC"
"788690","PC"
"788690","PlayStation"
"2107090","PC"
"862480","PC"
"862480","Apple Macintosh"
"1212400","PC"
"1509090","PC"
"1005340","PC"
"1644150","PC"
"1889930","Apple Macintosh"
"1889930","Linux"
"1889930","PC"
"1889930","PlayStation"
"1889930","Xbox"
"2081470","PC"
"1691970","PC"
"1691970","Nintendo"
"1283960","PC"
"1710540","PC"
"1295270","Nintendo"
"1295270","Android"
"1295270","PC"
"1295270","PlayStation"
"1295270","iOS"
"658470","PC"
"915670","PC"
"915670","PlayStation"
"915670","Xbox"
"2258500","PC"
"2258500","PlayStation"
"2258500","Nintendo"
"575510","PC"
"2137700","PC"
"2137700","Apple Macintosh"
"2137700","Linux"
"2251010","PC"
"408650","Apple Macintosh"
"408650","Linux"
"408650","Nintendo"
"408650","PC"
"408650","PlayStation"
"408650","iOS"
"408650","Xbox"
"1477330","PC"
"500670","PC"
"500670","Apple Macintosh"
"2198800","PC"
"3072450","PC"
"2830150","PC"
"2082410","PC"
"1063310","PC"
"1063310","PlayStation"
"2518900","PC"
"1641670","PC"
"1553910","PC"
"632200","PC"
"632200","Apple Macintosh"
"995050","PC"
"995050","Apple Macintosh"
"995050","iOS"
"1020340","Nintendo"
"518730","Apple Macintosh"
"518730","PC"
"518730","Web"
"518730","Linux"
"518730","Xbox"
"1681840","PC"
"1681840","Apple Macintosh"
"1158690","iOS"
"1361400","PC"
"1361400","Xbox"
"824070","PC"
"824070","Apple Macintosh"
"583930","PC"
"528660","PC"
"528660","Apple Macintosh"
"528660","Linux"
"2696320","PC"
"2696320","Apple Macintosh"
"402260","PC"
"402260","Apple Macintosh"
"402260","PlayStation"
"618950","Apple Macintosh"
"618950","Linux"
"618950","Nintendo"
"618950","PC"
"618950","PlayStation"
"618950","iOS"
"618950","Xbox"
"904360","PC"
"904360","PlayStation"
"904360","Xbox"
"904360","Nintendo"
"767490","PC"
"767490","Apple Macintosh"
"2132690","PC"
"1508460","PC"
"1269810","PC"
"3339780","PC"
"633110","PC"
"812550","PC"
"812550","PlayStation"
"812550","Xbox"
"812550","Nintendo"
"650440","PC"
"592480","Apple Macintosh"
"592480","Linux"
"592480","Nintendo"
"592480","PC"
"592480","PlayStation"
"592480","Xbox"
"567670","PC"
"567670","Linux"
"370060","PC"
"370060","Apple Macintosh"
"475490","PC"
"475490","Apple Macintosh"
"475490","Linux"
"1422420","PC"
"1422420","PlayStation"
"1422420","Xbox"
"1422420","Nintendo"
"1692080","PC"
"1430760","PC"
"497780","PC"
"497780","Apple Macintosh"
"497780","Linux"
"1317020","PC"
"2162780","PC"
"973090","PC"
"1020800","PC"
"1663640","PC"
"1462650","PC"
"2816870","PC"
"740200","PC"
"1520380","PC"
"512060","PC"
"512060","Apple Macintosh"
"512060","Linux"
"708340","PC"
"708340","iOS"
"1428710","PC"
"2456350","PC"
"1226530","PC"
"2015620","PC"
"717610","PC"
"717610","Apple Macintosh"
"717610","iOS"
"717610","Nintendo"
"889600","PC"
"889600","PlayStation"
"889600","Nintendo"
"619390","PC"
"619390","Xbox"
"619390","Nintendo"
"829420","PC"
"829420","Apple Macintosh"
"458960","PC"
"1083600","PC"
"1893620","PC"
"852090","PC"
"852090","Apple Macintosh"
"1076750","PC"
"575050","PC"
"575050","Apple Macintosh"
"575050","Xbox"
"575050","Nintendo"
"1681060","PC"
"2468100","PC"
"2468100","Apple Macintosh"
"1546920","PC"
"1546920","Apple Macintosh"
"1546920","iOS"
"1546920","Nintendo"
"1794780","PC"
"1794780","Apple Macintosh"
"444140","PC"
"2688680","PC"
"2005210","PC"
"2005210","Apple Macintosh"
"2005210","Linux"
"837510","PC"
"1129920","PC"
"867490","PC"
"476420","PC"
"2388460","PC"
"1090250","PC"
"2131680","PC"
"2131680","Commodore / Amiga"
"2131680","Nintendo"
"1722840","PC"
"1722840","Apple Macintosh"
"1722840","iOS"
"1810820","PC"
"1810820","Nintendo"
"1791590","PC"
"1791590","Apple Macintosh"
"468490","PC"
"468490","Apple Macintosh"
"468490","Linux"
"761030","Apple Macintosh"
"761030","Nintendo"
"761030","PC"
"761030","PlayStation"
"761030","Xbox"
"467930","PC"
"467930","iOS"
"467930","Nintendo"
"467930","Android"
"2328310","PC"
"1202650","PC"
"1762930","PC"
"449020","PC"
"449020","Apple Macintosh"
"449020","Android"
"1549030","PC"
"529240","PC"
"1648610","PC"
"1640630","PC"
"346750","PC"
"346750","Android"
"1577620","PC"
"1577620","Apple Macintosh"
"2216830","PC"
"2216830","Apple Macintosh"
"2216830","Linux"
"2141770","PC"
"1465550","PC"
"717790","PC"
"321980","PC"
"1983710","Nintendo"
"1983710","Android"
"1983710","PC"
"1983710","PlayStation"
"1983710","iOS"
"1588560","PC"
"2305500","PC"
"2305500","Nintendo"
"460960","PC"
"494730","PC"
"494730","Apple Macintosh"
"1575470","PC"
"1575470","Apple Macintosh"
"1575470","Linux"
"1575470","Nintendo"
"1120560","PC"
"1120560","Apple Macintosh"
"1120560","Linux"
"1125390","PC"
"1540570","PC"
"403400","PC"
"403400","PlayStation"
"403400","Xbox"
"1365720","PC"
"1365720","Linux"
"1700300","PC"
"1700300","Apple Macintosh"
"1709500","PC"
"943980","PC"
"1235110","PC"
"1235110","Apple Macintosh"
"471330","PC"
"471330","Apple Macintosh"
"1144800","PC"
"2281650","PC"
"1279920","PC"
"1279920","PlayStation"
"1279920","Xbox"
"1279920","Nintendo"
"787980","PC"
"787980","Apple Macintosh"
"787980","Linux"
"1296510","PC"
"433300","PC"
"433300","PlayStation"
"433300","Xbox"
"433300","Nintendo"
"1097530","PC"
"576130","Apple Macintosh"
"576130","Linux"
"576130","Nintendo"
"576130","PC"
"576130","PlayStation"
"576130","Xbox"
"1336060","PC"
"968350","PC"
"905970","PC"
"931000","PC"
"404530","PC"
"404530","Linux"
"2276980","PC"
"2276980","Apple Macintosh"
"2276980","Linux"
"702150","PC"
"669290","PC"
"669290","PlayStation"
"2741560","PC"
"403940","PC"
"403940","iOS"
"962970","PC"
"1428470","PC"
"596590","PC"
"1376420","PC"
"1205900","PC"
"1205900","Apple Macintosh"
"1205900","Linux"
"1062040","PC"
"1062040","PlayStation"
"1062040","Nintendo"
"1032520","PC"
"1364800","PC"
"1269150","PC"
"2026990","PC"
"464150","PC"
"464150","Apple Macintosh"
"464150","Linux"
"464150","Nintendo"
"926520","PC"
"926520","Apple Macintosh"
"1305080","PC"
"545540","Apple Macintosh"
"545540","Nintendo"
"545540","PC"
"545540","PlayStation"
"545540","Xbox"
"1427800","PC"
"1813170","PC"
"2776780","PC"
"724250","PC"
"724250","PlayStation"
"655730","PC"
"655730","Nintendo"
"705280","PC"
"705280","Nintendo"
"517130","PC"
"1430220","PC"
"1430220","PlayStation"
"1430220","Xbox"
"1430220","Nintendo"
"643200","PC"
"643200","Apple Macintosh"
"643200","iOS"
"643200","Android"
"723270","PC"
"1673190","PC"
"1673190","Apple Macintosh"
"2774190","PC"
"1001800","PC"
"1001800","Apple Macintosh"
"1001800","Linux"
"1001800","Nintendo"
"1427890","PC"
"740470","PC"
"2090760","PC"
"1787500","PC"
"1905020","PC"
"1933840","PC"
"446620","PC"
"1111380","PC"
"1111380","PlayStation"
"1111380","Nintendo"
"1258310","PC"
"1731460","Nintendo"
"1731460","PC"
"1731460","PlayStation"
"1731460","iOS"
"1731460","Xbox"
"1152090","PC"
"537430","PC"
"594130","PC"
"594130","Apple Macintosh"
"594130","Linux"
"594130","Nintendo"
"494720","PC"
"3215170","PC"
"1125510","PC"
"1125510","Nintendo"
"840130","PC"
"530560","PC"
"1473060","PC"
"1473060","Android"
"1989070","Web"
"963330","PC"
"1452830","PC"
"420520","PC"
"1221540","PC"
"1221540","PlayStation"
"1221540","Nintendo"
"2125540","PC"
"606860","PC"
"1024480","PC"
"1024480","PlayStation"
"1024480","Xbox"
"3025290","PC"
"1335240","PC"
"2591210","PC"
"961620","PC"
"961620","PlayStation"
"961620","Xbox"
"1919550","PC"
"1919550","Apple Macintosh"
"364230","PC"
"364230","Linux"
"364230","Android"
"733050","PC"
"733050","Nintendo"
"837610","PC"
"837610","PlayStation"
"837610","Nintendo"
"795580","PC"
"2382250","PC"
"1727210","PC"
"1533050","PC"
"1147450","PC"
"836490","PC"
"1306750","PC"
"1045620","PC"
"1045620","Nintendo"
"1678140","PC"
"449050","PC"
"414080","PC"
"414080","Apple Macintosh"
"414080","Linux"
"814530","PC"
"814530","PlayStation"
"814530","Xbox"
"814530","Nintendo"
"431250","PC"
"431250","iOS"
"431250","PlayStation"
"431250","Android"
"3030720","PC"
"1117160","PC"
"1117160","iOS"
"1411020","PC"
"1411020","Apple Macintosh"
"2725200","PC"
"1717640","PC"
"254300","PC"
"2355150","PC"
"2355150","Apple Macintosh"
"2355150","Linux"
"1913490","PC"
"1322300","PC"
"1017410","PC"
"957720","PC"
"438130","PC"
"1184890","PC"
"445110","PC"
"445110","Apple Macintosh"
"445110","iOS"
"445110","Android"
"1023980","PC"
"848030","Apple Macintosh"
"848030","Nintendo"
"848030","PC"
"848030","PlayStation"
"848030","iOS"
"848030","Xbox"
"789100","PC"
"1070860","PC"
"292330","PC"
"1065180","PC"
"1065180","Nintendo"
"2193050","PC"
"1620520","PC"
"1620520","Linux"
"1146230","PC"
"1146230","PlayStation"
"1883800","PC"
"2473980","Web"
"2221500","PC"
"1058000","PC"
"1582510","PC"
"1582510","PlayStation"
"1582510","Nintendo"
"2552310","PC"
"2552310","Apple Macintosh"
"3111080","PC"
"1113010","PC"
"1113010","Xbox"
"2309400","PC"
"425670","PC"
"425670","PlayStation"
"1717090","PC"
"1717090","Linux"
"1705140","PC"
"1846330","PC"
"271920","PC"
"1295790","Nintendo"
"1295790","Android"
"1295790","PC"
"1295790","PlayStation"
"1295790","iOS"
"1295790","Xbox"
"3149370","PC"
"620220","PC"
"620220","Apple Macintosh"
"620220","Linux"
"2071200","PC"
"1287920","PC"
"1287920","Apple Macintosh"
"1287920","Linux"
"823550","PC"
"823550","Apple Macintosh"
"461730","PC"
"461730","Apple Macintosh"
"461730","Linux"
"431710","PC"
"2479290","Web"
"1013750","PC"
"1013750","Apple Macintosh"
"1013750","iOS"
"1732330","PC"
"1732330","PlayStation"
"1732330","Nintendo"
"1048830","PC"
"1048830","iOS"
"543240","PC"
"402750","PC"
"402750","Apple Macintosh"
"402750","Linux"
"842420","PC"
"415740","PC"
"415740","Apple Macintosh"
"415740","Linux"
"1926090","PC"
"1926090","iOS"
"1926090","PlayStation"
"1926090","Nintendo"
"508600","PC"
"2286770","PC"
"418120","PC"
"418120","iOS"
"418120","Android"
"2716110","PC"
"1867510","PC"
"1867510","Linux"
"1867510","Nintendo"
"1094420","PC"
"1356240","PC"
"1573090","PC"
"2282480","PC"
"2282480","Linux"
"823830","PC"
"2613060","PC"
"2757490","PC"
"1733890","PC"
"1572810","PC"
"649600","iOS"
"1291790","PC"
"1291790","Apple Macintosh"
"1908250","PC"
"1502560","PC"
"1502560","PlayStation"
"1502560","Xbox"
"1502560","Nintendo"
"270270","PC"
"270270","Apple Macintosh"
"270270","Linux"
"583270","Apple Macintosh"
"583270","Linux"
"583270","Android"
"583270","PC"
"583270","iOS"
"1681600","Web"
"436160","PC"
"290690","PC"
"290690","Apple Macintosh"
"290690","Nintendo"
"457420","PC"
"1266800","PC"
"598730","PC"
"598730","PlayStation"
"598730","Nintendo"
"314180","PC"
"314180","iOS"
"314180","Xbox"
"867400","PC"
"1132760","PC"
"1132760","Apple Macintosh"
"3183350","PC"
"3183350","Nintendo"
"508790","Apple Macintosh"
"508790","Linux"
"508790","Nintendo"
"508790","PC"
"508790","PlayStation"
"449550","PC"
"449550","Apple Macintosh"
"449550","Linux"
"985900","PC"
"985900","PlayStation"
"985900","Xbox"
"985900","Nintendo"
"756590","PlayStation"
"1446330","PC"
"2803060","PC"
"2803060","Apple Macintosh"
"1252710","PC"
"1252710","Xbox"
"545980","PC"
"545980","Xbox"
"492150","PC"
"2562730","PC"
"2562730","Apple Macintosh"
"2562730","Linux"
"1546710","PC"
"1546710","PlayStation"
"1546710","Xbox"
"1546710","Nintendo"
"1558930","Nintendo"
"1558930","PC"
"1558930","PlayStation"
"1558930","iOS"
"1558930","Xbox"
"1980350","PC"
"721030","PC"
"655160","PC"
"655160","Apple Macintosh"
"655160","Linux"
"2336200","PC"
"2336200","Apple Macintosh"
"914690","PC"
"1551530","PC"
"536890","PC"
"536890","Apple Macintosh"
"536890","Linux"
"1890950","PC"
"1660840","PC"
"1341050","PC"
"1341050","PlayStation"
"1341050","Xbox"
"1341050","Nintendo"
"1015890","PC"
"1098770","PC"
"1098770","Apple Macintosh"
"542480","PC"
"616830","PC"
"616830","Apple Macintosh"
"616830","Linux"
"1004240","PC"
"1004240","Apple Macintosh"
"1149940","PC"
"1073820","PC"
"541640","PC"
"498500","Apple Macintosh"
"498500","Linux"
"498500","Nintendo"
"498500","PC"
"498500","PlayStation"
"498500","iOS"
"498500","Xbox"
"1315160","PC"
"224000","PC"
"1455120","PC"
"459090","Apple Macintosh"
"459090","Nintendo"
"459090","PC"
"459090","PlayStation"
"459090","Xbox"
"1247170","PC"
"2060750","PC"
"1403020","PC"
"463980","PC"
"463980","Apple Macintosh"
"463980","iOS"
"2197890","PC"
"1692240","PC"
"1739300","PC"
"1306620","PC"
"2361460","PC"
"779590","PC"
"726910","PC"
"2287970","PC"
"1070550","PC"
"1185160","PC"
"2002220","PC"
"2002220","PlayStation"
"2002220","Xbox"
"2002220","Nintendo"
"2296380","PC"
"1106140","PC"
"2565550","PC"
"776580","PC"
"2636420","PC"
"2636420","Apple Macintosh"
"2636420","iOS"
"2636420","Linux"
"831660","PC"
"831660","Apple Macintosh"
"831660","Linux"
"390100","PC"
"1957990","PC"
"706560","PC"
"702680","PC"
"702680","PlayStation"
"1081560","PC"
"1102980","PC"
"1102980","Apple Macintosh"
"457010","PC"
"457010","Apple Macintosh"
"457010","Linux"
"497730","PC"
"2714970","PC"
"1575450","PC"
"676500","PC"
"676500","Apple Macintosh"
"1691320","PC"
"715010","PC"
"715010","Apple Macintosh"
"715010","iOS"
"715010","Linux"
"753230","Apple Macintosh"
"753230","Nintendo"
"753230","PC"
"753230","PlayStation"
"753230","Xbox"
"987230","PC"
"987230","PlayStation"
"2751050","PC"
"2751050","Apple Macintosh"
"1092140","PC"
"1978720","PC"
"1477920","Apple Macintosh"
"1477920","Nintendo"
"1477920","PC"
"1477920","iOS"
"1477920","Xbox"
"3400930","PC"
"3400930","Apple Macintosh"
"576860","PC"
"576860","Apple Macintosh"
"576860","Linux"
"2332410","PC"
"2186360","PC"
"2186360","Apple Macintosh"
"2186360","Linux"
"2851150","PC"
"506900","Nintendo"
"506900","PC"
"506900","PlayStation"
"506900","Linux"
"506900","Xbox"
"2498570","PC"
