"app_id","full_audio_languages"
"762560","German"
"762560","English"
"762560","Portuguese - Brazil"
"762560","Spanish - Spain"
"762560","Simplified Chinese"
"762560","Spanish - Latin America"
"762560","Russian"
"762560","Portuguese - Portugal"
"906930","German"
"906930","English"
"906930","French"
"906930","Portuguese - Brazil"
"906930","Spanish - Spain"
"906930","Japanese"
"906930","Russian"
"906930","Italian"
"1926270","Indonesian"
"1926270","English"
"2492290","Korean"
"2492290","English"
"2492290","Portuguese - Brazil"
"1515890","Japanese"
"386970","Japanese"
"386970","Russian"
"2812850","Simplified Chinese"
"730870","Indonesian"
"730870","English"
"2375780","English"
"2375780","Spanish - Latin America"
"1380390","English"
"783050","English"
"783050","Russian"
"362350","English"
"295670","English"
"889770","Traditional Chinese"
"889770","Japanese"
"1324070","Korean"
"1324070","English"
"1507720","Japanese"
"1507720","Korean"
"2976900","English"
"2976900","Portuguese - Brazil"
"2404110","Simplified Chinese"
"611120","English"
"714800","Japanese"
"1547380","English"
"1547380","Russian"
"2637940","English"
"2637940","Turkish"
"518800","English"
"458920","German"
"458920","English"
"458920","French"
"458920","Spanish - Spain"
"458920","Simplified Chinese"
"458920","Japanese"
"458920","Italian"
"282880","English"
"693580","German"
"693580","English"
"693580","French"
"693580","Portuguese - Brazil"
"693580","Korean"
"693580","Spanish - Spain"
"693580","Polish"
"693580","Simplified Chinese"
"693580","Japanese"
"693580","Russian"
"693580","Italian"
"1095120","English"
"1095120","Spanish - Spain"
"3441460","Swedish"
"3441460","English"
"2662630","German"
"2662630","English"
"2662630","Simplified Chinese"
"2662630","French"
"1177130","German"
"1177130","English"
"1177130","French"
"1177130","Vietnamese"
"1177130","Thai"
"1177130","Korean"
"1177130","Spanish - Spain"
"1177130","Polish"
"1177130","Greek"
"1177130","Japanese"
"1177130","Arabic"
"1177130","Russian"
"1177130","Italian"
"1177130","Portuguese - Portugal"
"736810","German"
"736810","English"
"736810","Russian"
"653120","English"
"653120","Spanish - Spain"
"427810","English"
"466730","English"
"1932680","English"
"1932680","Portuguese - Brazil"
"1243890","Galician"
"1243890","Japanese"
"1243890","English"
"1880470","Simplified Chinese"
"1880470","German"
"1880470","English"
"1880470","Polish"
"2464120","Japanese"
"2464120","Simplified Chinese"
"2464120","Korean"
"531270","English"
"2360020","English"
"893950","Russian"
"1114030","English"
"493650","English"
"2719190","Simplified Chinese"
"1530750","English"
"542590","English"
"2082350","English"
"1088770","Hungarian"
"1088770","English"
"1640720","English"
"1224700","Simplified Chinese"
"1224700","English"
"1435010","Japanese"
"1435010","Simplified Chinese"
"2201930","Traditional Chinese"
"2201930","Simplified Chinese"
"2201930","English"
"2744150","Simplified Chinese"
"2605640","English"
"666820","English"
"666820","Spanish - Latin America"
"3229170","English"
"3077390","German"
"3077390","English"
"3077390","French"
"3077390","Portuguese - Brazil"
"3077390","Traditional Chinese"
"3077390","Spanish - Spain"
"3077390","Italian"
"1557420","English"
"603100","Japanese"
"603100","English"
"1406810","English"
"1406810","Catalan"
"1377550","Japanese"
"1377550","English"
"670750","German"
"670750","Portuguese - Brazil"
"670750","Spanish - Spain"
"670750","Norwegian"
"670750","Arabic"
"670750","Russian"
"670750","Dutch"
"670750","Italian"
"670750","Turkish"
"670750","English"
"670750","Traditional Chinese"
"670750","Ukrainian"
"670750","Danish"
"670750","Hungarian"
"670750","Japanese"
"670750","Romanian"
"670750","Czech"
"670750","Finnish"
"670750","French"
"670750","Thai"
"670750","Korean"
"670750","Swedish"
"670750","Bulgarian"
"670750","Polish"
"670750","Greek"
"670750","Simplified Chinese"
"670750","Portuguese - Portugal"
"1617030","English"
"1617030","Portuguese - Brazil"
"1617030","Traditional Chinese"
"1617030","Simplified Chinese"
"1617030","Japanese"
"1617030","Italian"
"3002620","Polish"
"3002620","English"
"2526310","Ukrainian"
"2526310","English"
"730430","English"
"730430","Russian"
"1491200","Ukrainian"
"1491200","English"
"560370","English"
"600460","Hungarian"
"600460","English"
"1479810","Vietnamese"
"1479810","English"
"1479810","Portuguese - Brazil"
"1763740","English"
"1763740","Turkish"
"1495860","English"
"679750","German"
"679750","English"
"679750","French"
"679750","Traditional Chinese"
"679750","Spanish - Spain"
"679750","Japanese"
"679750","Simplified Chinese"
"679750","Russian"
"679750","Italian"
"1682410","Simplified Chinese"
"2822370","English"
"2822370","Turkish"
"512160","Luxembourgish"
"512160","Estonian"
"512160","Malay"
"512160","Odia"
"512160","Slovak"
"512160","Serbian"
"512160","Quechua"
"512160","Tamil"
"512160","Ukrainian"
"512160","Uzbek"
"512160","Spanish - Latin America"
"512160","Malayalam"
"512160","Nepali"
"512160","Afrikaans"
"512160","Hebrew"
"512160","Korean"
"512160","Igbo"
"512160","Swedish"
"512160","Icelandic"
"512160","Basque"
"512160","German"
"512160","Norwegian"
"512160","Tigrinya"
"512160","Dutch"
"512160","Turkish"
"512160","Armenian"
"512160","Sindhi"
"512160","Yoruba"
"512160","Gujarati"
"512160","Bangla"
"512160","Uyghur"
"512160","Hausa"
"512160","Punjabi (Shahmukhi)"
"512160","Valencian"
"512160","Tatar"
"512160","Galician"
"512160","Polish"
"512160","Maltese"
"512160","Simplified Chinese"
"512160","Tswana"
"512160","Zulu"
"512160","Portuguese - Brazil"
"512160","Konkani"
"512160","K'iche'"
"512160","Scots"
"512160","Spanish - Spain"
"512160","Sotho"
"512160","Swahili"
"512160","Russian"
"512160","Belarusian"
"512160","Filipino"
"512160","English"
"512160","Turkmen"
"512160","Xhosa"
"512160","Kinyarwanda"
"512160","Irish"
"512160","Latvian"
"512160","Slovenian"
"512160","Georgian"
"512160","Tajik"
"512160","Japanese"
"512160","Maori"
"512160","Romanian"
"512160","Finnish"
"512160","Khmer"
"512160","Thai"
"512160","Assamese"
"512160","Azerbaijani"
"512160","Persian"
"512160","Kannada"
"512160","Greek"
"512160","Welsh"
"512160","Marathi"
"512160","Portuguese - Portugal"
"512160","Vietnamese"
"512160","Urdu"
"512160","Arabic"
"512160","Lithuanian"
"512160","Italian"
"512160","Macedonian"
"512160","Catalan"
"512160","Traditional Chinese"
"512160","Kazakh"
"512160","Mongolian"
"512160","Telugu"
"512160","Wolof"
"512160","Dari"
"512160","Indonesian"
"512160","Danish"
"512160","Hungarian"
"512160","Amharic"
"512160","Albanian"
"512160","Hindi"
"512160","Czech"
"512160","Kyrgyz"
"512160","French"
"512160","Punjabi (Gurmukhi)"
"512160","Croatian"
"512160","Sorani"
"512160","Bosnian"
"512160","Bulgarian"
"512160","Sinhala"
"512160","Cherokee"
"1058130","English"
"1304350","English"
"1201550","Korean"
"1201550","English"
"1812910","English"
"2155770","English"
"2155770","Russian"
"844380","Traditional Chinese"
"844380","English"
"658590","English"
"658590","Traditional Chinese"
"658590","Indonesian"
"658590","Japanese"
"658590","Simplified Chinese"
"658590","Russian"
"497820","English"
"600610","English"
"1510580","Vietnamese"
"1510580","German"
"1510580","Portuguese - Brazil"
"1510580","Spanish - Spain"
"1510580","Russian"
"1510580","Italian"
"1510580","Turkish"
"1510580","English"
"1510580","Ukrainian"
"1510580","Spanish - Latin America"
"1510580","Hungarian"
"1510580","Japanese"
"1510580","Czech"
"1510580","French"
"1510580","Korean"
"1510580","Polish"
"1510580","Greek"
"1510580","Simplified Chinese"
"1510580","Portuguese - Portugal"
"342550","English"
"2350020","English"
"1600900","Simplified Chinese"
"1600900","Korean"
"828150","German"
"828150","Portuguese - Brazil"
"828150","Spanish - Spain"
"828150","Norwegian"
"828150","Arabic"
"828150","Russian"
"828150","Dutch"
"828150","Italian"
"828150","Turkish"
"828150","English"
"828150","Traditional Chinese"
"828150","Ukrainian"
"828150","Hungarian"
"828150","Danish"
"828150","Japanese"
"828150","Romanian"
"828150","Czech"
"828150","Finnish"
"828150","French"
"828150","Thai"
"828150","Korean"
"828150","Swedish"
"828150","Bulgarian"
"828150","Polish"
"828150","Greek"
"828150","Simplified Chinese"
"828150","Portuguese - Portugal"
"1005120","Japanese"
"1005120","English"
"380670","English"
"380670","Spanish - Spain"
"1399240","Japanese"
"1399240","Korean"
"2717570","Simplified Chinese"
"454950","English"
"1205480","English"
"1205480","French"
"1205480","Portuguese - Brazil"
"1205480","Korean"
"1205480","Simplified Chinese"
"1205480","Japanese"
"1205480","Spanish - Latin America"
"623310","English"
"868150","English"
"2616430","English"
"611750","English"
"2497610","Traditional Chinese"
"2497610","Japanese"
"467950","Ukrainian"
"467950","English"
"283060","English"
"702110","Japanese"
"702110","Portuguese - Brazil"
"1676380","English"
"1099500","English"
"1099500","Spanish - Latin America"
"1292180","English"
"589770","Ukrainian"
"589770","Russian"
"1261180","Traditional Chinese"
"1261180","Korean"
"1261180","English"
"1502990","Japanese"
"611150","English"
"1111930","English"
"1765300","German"
"1765300","English"
"1765300","French"
"1765300","Portuguese - Brazil"
"1765300","Traditional Chinese"
"1765300","Korean"
"1765300","Dutch"
"1765300","Spanish - Spain"
"1765300","Polish"
"1765300","Simplified Chinese"
"1765300","Japanese"
"1765300","Turkish"
"1765300","Spanish - Latin America"
"1765300","Russian"
"1765300","Italian"
"1765300","Portuguese - Portugal"
"3593780","English"
"841350","Ukrainian"
"841350","English"
"841350","Russian"
"771920","Traditional Chinese"
"771920","Simplified Chinese"
"771920","Korean"
"1561340","English"
"1561340","Spanish - Latin America"
"570710","English"
"570710","Portuguese - Brazil"
"555450","German"
"555450","English"
"555450","French"
"555450","Portuguese - Brazil"
"555450","Spanish - Spain"
"555450","Russian"
"555450","Italian"
"1225810","English"
"1225810","Russian"
"1384320","English"
"1740850","Simplified Chinese"
"1362560","Simplified Chinese"
"1362560","English"
"785850","Simplified Chinese"
"785850","English"
"1386890","Traditional Chinese"
"1386890","English"
"3027600","Traditional Chinese"
"3027600","Japanese"
"823610","Traditional Chinese"
"823610","Simplified Chinese"
"823610","Japanese"
"823610","English"
"347170","English"
"1372830","Japanese"
"1928090","English"
"916900","Indonesian"
"916900","English"
"573080","English"
"573080","Turkish"
"670500","English"
"1492730","Japanese"
"1492730","Indonesian"
"1251300","Ukrainian"
"1251300","Russian"
"682140","English"
"562730","English"
"562730","Spanish - Latin America"
"409320","Simplified Chinese"
"409320","English"
"1961600","Traditional Chinese"
"1961600","English"
"466980","Traditional Chinese"
"466980","English"
"782660","Japanese"
"782660","English"
"782660","Russian"
"824830","Japanese"
"824830","Korean"
"215550","English"
"1097100","German"
"1097100","English"
"1097100","French"
"1097100","Traditional Chinese"
"1097100","Korean"
"1097100","Dutch"
"1097100","Spanish - Spain"
"1097100","Simplified Chinese"
"1097100","Japanese"
"1097100","Turkish"
"1097100","Spanish - Latin America"
"1097100","Russian"
"1097100","Italian"
"1097100","Portuguese - Portugal"
"1469370","English"
"1469370","Russian"
"1385780","Hungarian"
"1385780","Polish"
"589200","German"
"589200","English"
"589200","French"
"589200","Korean"
"589200","Spanish - Spain"
"2913040","Traditional Chinese"
"2913040","Simplified Chinese"
"1803390","English"
"1210800","English"
"636570","Traditional Chinese"
"636570","Japanese"
"1058140","Traditional Chinese"
"1058140","Japanese"
"750200","English"
"750200","Russian"
"750200","French"
"606510","Japanese"
"606510","Simplified Chinese"
"2274200","English"
"2274200","Italian"
"2494720","English"
"704860","German"
"704860","English"
"704860","French"
"704860","Spanish - Spain"
"704860","Russian"
"704860","Italian"
"2336440","Traditional Chinese"
"2336440","English"
"2336440","Turkish"
"2400280","Traditional Chinese"
"2400280","Simplified Chinese"
"556860","English"
"2215270","German"
"2215270","Vietnamese"
"2215270","Portuguese - Brazil"
"2215270","Spanish - Spain"
"2215270","Norwegian"
"2215270","Arabic"
"2215270","Russian"
"2215270","Dutch"
"2215270","Italian"
"2215270","Turkish"
"2215270","English"
"2215270","Traditional Chinese"
"2215270","Ukrainian"
"2215270","Spanish - Latin America"
"2215270","Danish"
"2215270","Hungarian"
"2215270","Japanese"
"2215270","Romanian"
"2215270","Czech"
"2215270","Finnish"
"2215270","French"
"2215270","Thai"
"2215270","Korean"
"2215270","Swedish"
"2215270","Bulgarian"
"2215270","Polish"
"2215270","Greek"
"2215270","Simplified Chinese"
"2215270","Portuguese - Portugal"
"3021630","English"
"3021630","French"
"3021630","Portuguese - Brazil"
"640380","Luxembourgish"
"640380","Estonian"
"640380","Slovak"
"640380","Malay"
"640380","Odia"
"640380","Serbian"
"640380","Quechua"
"640380","Tamil"
"640380","Ukrainian"
"640380","Uzbek"
"640380","Spanish - Latin America"
"640380","Malayalam"
"640380","Nepali"
"640380","Afrikaans"
"640380","Hebrew"
"640380","Korean"
"640380","Igbo"
"640380","Swedish"
"640380","Icelandic"
"640380","Basque"
"640380","German"
"640380","Norwegian"
"640380","Tigrinya"
"640380","Dutch"
"640380","Turkish"
"640380","Armenian"
"640380","Sindhi"
"640380","Yoruba"
"640380","Gujarati"
"640380","Bangla"
"640380","Uyghur"
"640380","Hausa"
"640380","Punjabi (Shahmukhi)"
"640380","Valencian"
"640380","Tatar"
"640380","Galician"
"640380","Polish"
"640380","Maltese"
"640380","Simplified Chinese"
"640380","Tswana"
"640380","Zulu"
"640380","Portuguese - Brazil"
"640380","Konkani"
"640380","K'iche'"
"640380","Scots"
"640380","Spanish - Spain"
"640380","Sotho"
"640380","Swahili"
"640380","Russian"
"640380","Belarusian"
"640380","Filipino"
"640380","English"
"640380","Turkmen"
"640380","Xhosa"
"640380","Kinyarwanda"
"640380","Irish"
"640380","Latvian"
"640380","Slovenian"
"640380","Georgian"
"640380","Tajik"
"640380","Japanese"
"640380","Maori"
"640380","Romanian"
"640380","Finnish"
"640380","Khmer"
"640380","Thai"
"640380","Assamese"
"640380","Azerbaijani"
"640380","Persian"
"640380","Kannada"
"640380","Greek"
"640380","Welsh"
"640380","Marathi"
"640380","Portuguese - Portugal"
"640380","Vietnamese"
"640380","Urdu"
"640380","Arabic"
"640380","Lithuanian"
"640380","Italian"
"640380","Macedonian"
"640380","Catalan"
"640380","Traditional Chinese"
"640380","Kazakh"
"640380","Mongolian"
"640380","Telugu"
"640380","Wolof"
"640380","Dari"
"640380","Indonesian"
"640380","Danish"
"640380","Hungarian"
"640380","Amharic"
"640380","Albanian"
"640380","Hindi"
"640380","Czech"
"640380","Kyrgyz"
"640380","French"
"640380","Punjabi (Gurmukhi)"
"640380","Croatian"
"640380","Sorani"
"640380","Bosnian"
"640380","Bulgarian"
"640380","Sinhala"
"640380","Cherokee"
"2540860","Traditional Chinese"
"2540860","Simplified Chinese"
"1010600","Traditional Chinese"
"1010600","Japanese"
"3050220","Japanese"
"3050220","Korean"
"515470","English"
"786450","English"
"786450","Spanish - Spain"
"1247290","English"
"1833040","Simplified Chinese"
"1702180","German"
"1702180","English"
"1702180","French"
"1702180","Spanish - Spain"
"1702180","Swedish"
"1702180","Polish"
"1702180","Japanese"
"1702180","Simplified Chinese"
"1702180","Russian"
"1702180","Portuguese - Portugal"
"1961160","Ukrainian"
"1961160","English"
"345010","English"
"2138090","Japanese"
"2138090","Korean"
"1961300","Korean"
"1961300","English"
"488660","Simplified Chinese"
"488660","English"
"1281200","English"
"948880","Vietnamese"
"948880","English"
"340770","English"
"2003050","Traditional Chinese"
"2003050","English"
"914170","German"
"914170","English"
"914170","French"
"914170","Thai"
"914170","Spanish - Spain"
"360970","English"
"517720","English"
"668320","English"
"668320","Russian"
"1144250","English"
"3288600","English"
"3288600","German"
"3288600","French"
"3288600","Portuguese - Brazil"
"3288600","Traditional Chinese"
"3288600","Ukrainian"
"3288600","Simplified Chinese"
"3288600","Japanese"
"3288600","Russian"
"3288600","Portuguese - Portugal"
"1190130","Thai"
"1190130","Korean"
"2376540","Traditional Chinese"
"2376540","Simplified Chinese"
"2376540","Japanese"
"510650","English"
"510650","Russian"
"3098070","English"
"3098070","Hindi"
"1594400","Russian"
"1070790","English"
"1070790","Turkish"
"1939100","Simplified Chinese"
"1939100","English"
"1115450","Simplified Chinese"
"1115450","English"
"485950","English"
"485950","Russian"
"742490","English"
"513320","Traditional Chinese"
"513320","Polish"
"513320","English"
"432470","English"
"432470","Russian"
"1237610","Simplified Chinese"
"1237610","English"
"556130","English"
"868080","English"
"910320","Traditional Chinese"
"910320","Simplified Chinese"
"746940","Japanese"
"746940","Korean"
"746940","English"
"1034040","English"
"1034040","Spanish - Spain"
"2840480","English"
"1534180","Basque"
"1534180","English"
"1534180","Catalan"
"1534180","Spanish - Spain"
"1534180","Galician"
"1534180","Valencian"
"680590","English"
"680590","Russian"
"505060","English"
"2304440","Simplified Chinese"
"2304440","English"
"655550","English"
"2110510","English"
"546230","English"
"546230","Russian"
"2064490","Simplified Chinese"
"2064490","English"
"868770","Simplified Chinese"
"868770","English"
"958480","Japanese"
"958480","Spanish - Spain"
"1532710","English"
"1532710","Spanish - Spain"
"1332760","Simplified Chinese"
"1332760","English"
"1332760","Russian"
"1332760","Catalan"
"2475040","Simplified Chinese"
"1843730","English"
"1843730","German"
"1843730","French"
"1843730","Korean"
"1843730","Spanish - Spain"
"1843730","Japanese"
"1843730","Simplified Chinese"
"1843730","Turkish"
"1843730","Spanish - Latin America"
"1843730","Russian"
"1843730","Hindi"
"2748830","Japanese"
"631830","German"
"631830","Vietnamese"
"631830","Portuguese - Brazil"
"631830","Spanish - Spain"
"631830","Norwegian"
"631830","Arabic"
"631830","Russian"
"631830","Dutch"
"631830","Italian"
"631830","Turkish"
"631830","English"
"631830","Traditional Chinese"
"631830","Ukrainian"
"631830","Spanish - Latin America"
"631830","Hungarian"
"631830","Danish"
"631830","Japanese"
"631830","Romanian"
"631830","Czech"
"631830","Finnish"
"631830","French"
"631830","Thai"
"631830","Korean"
"631830","Swedish"
"631830","Bulgarian"
"631830","Polish"
"631830","Greek"
"631830","Simplified Chinese"
"631830","Portuguese - Portugal"
"423710","English"
"2922410","English"
"2922410","Italian"
"3024830","Russian"
"1151740","Japanese"
"485730","English"
"485730","Russian"
"630030","English"
"630030","Spanish - Spain"
"936180","Japanese"
"1641890","English"
"1641890","Turkish"
"2707040","English"
"2707040","Russian"
"1378040","Japanese"
"1378040","Simplified Chinese"
"1830720","English"
"512890","English"
"1898610","English"
"1898610","Russian"
"576810","Polish"
"576810","Hungarian"
"576810","English"
"864300","Luxembourgish"
"864300","Malay"
"864300","Odia"
"864300","Slovak"
"864300","Estonian"
"864300","Serbian"
"864300","Quechua"
"864300","Tamil"
"864300","Ukrainian"
"864300","Uzbek"
"864300","Spanish - Latin America"
"864300","Malayalam"
"864300","Nepali"
"864300","Afrikaans"
"864300","Hebrew"
"864300","Korean"
"864300","Igbo"
"864300","Swedish"
"864300","Icelandic"
"864300","Basque"
"864300","German"
"864300","Norwegian"
"864300","Tigrinya"
"864300","Dutch"
"864300","Turkish"
"864300","Armenian"
"864300","Sindhi"
"864300","Yoruba"
"864300","Gujarati"
"864300","Bangla"
"864300","Uyghur"
"864300","Hausa"
"864300","Punjabi (Shahmukhi)"
"864300","Valencian"
"864300","Tatar"
"864300","Galician"
"864300","Polish"
"864300","Maltese"
"864300","Simplified Chinese"
"864300","Tswana"
"864300","Zulu"
"864300","Portuguese - Brazil"
"864300","Konkani"
"864300","K'iche'"
"864300","Scots"
"864300","Spanish - Spain"
"864300","Sotho"
"864300","Swahili"
"864300","Russian"
"864300","Belarusian"
"864300","Filipino"
"864300","English"
"864300","Turkmen"
"864300","Xhosa"
"864300","Kinyarwanda"
"864300","Irish"
"864300","Latvian"
"864300","Slovenian"
"864300","Georgian"
"864300","Tajik"
"864300","Japanese"
"864300","Maori"
"864300","Romanian"
"864300","Finnish"
"864300","Khmer"
"864300","Thai"
"864300","Azerbaijani"
"864300","Assamese"
"864300","Persian"
"864300","Kannada"
"864300","Greek"
"864300","Welsh"
"864300","Marathi"
"864300","Portuguese - Portugal"
"864300","Vietnamese"
"864300","Urdu"
"864300","Arabic"
"864300","Lithuanian"
"864300","Italian"
"864300","Macedonian"
"864300","Catalan"
"864300","Traditional Chinese"
"864300","Kazakh"
"864300","Mongolian"
"864300","Telugu"
"864300","Wolof"
"864300","Dari"
"864300","Indonesian"
"864300","Hungarian"
"864300","Danish"
"864300","Amharic"
"864300","Albanian"
"864300","Hindi"
"864300","Czech"
"864300","Kyrgyz"
"864300","French"
"864300","Punjabi (Gurmukhi)"
"864300","Sorani"
"864300","Croatian"
"864300","Bosnian"
"864300","Bulgarian"
"864300","Sinhala"
"864300","Cherokee"
"1516750","English"
"1516750","Russian"
"3334690","Japanese"
"489560","English"
"3222970","English"
"3222970","Russian"
"2432100","Traditional Chinese"
"2432100","Japanese"
"1106940","Traditional Chinese"
"1106940","Japanese"
"2908950","Traditional Chinese"
"2908950","Japanese"
"989790","English"
"2213300","Czech"
"2213300","Simplified Chinese"
"2213300","English"
"730840","Swedish"
"730840","English"
"1184420","Traditional Chinese"
"1184420","Simplified Chinese"
"1031440","Japanese"
"1740680","English"
"1125710","English"
"1125710","Spanish - Spain"
"2094600","Ukrainian"
"2094600","English"
"1469170","German"
"1469170","English"
"1469170","French"
"1469170","Spanish - Spain"
"1469170","Turkish"
"1469170","Italian"
"453820","English"
"2659050","English"
"2659050","Portuguese - Portugal"
"2094750","Ukrainian"
"2094750","Japanese"
"2094750","English"
"745760","English"
"1668080","Swedish"
"1668080","Norwegian"
"1668080","Danish"
"1668080","English"
"742480","Ukrainian"
"742480","English"
"2686580","Korean"
"2686580","Russian"
"3107880","Estonian"
"3107880","Russian"
"893790","English"
"771810","English"
"401690","Spanish - Spain"
"401690","German"
"401690","English"
"401690","Russian"
"1697720","English"
"293480","English"
"1025070","Traditional Chinese"
"1025070","Japanese"
"2337820","Traditional Chinese"
"2337820","English"
"2248330","Simplified Chinese"
"2248330","English"
"553480","English"
"1633370","English"
"551700","English"
"1742610","Simplified Chinese"
"1742610","English"
"3111800","English"
"1422430","English"
"1422430","Spanish - Latin America"
"895200","Japanese"
"895200","English"
"895200","French"
"2741360","English"
"2741360","Turkish"
"1395850","Japanese"
"1395850","English"
"548370","Polish"
"548370","English"
"459940","Simplified Chinese"
"459940","English"
"2205750","Traditional Chinese"
"2205750","Simplified Chinese"
"2205750","Korean"
"828960","English"
"533950","Simplified Chinese"
"533950","English"
"1585700","Traditional Chinese"
"1585700","Japanese"
"1592360","English"
"710710","English"
"695050","English"
"803830","English"
"420660","English"
"1410830","Traditional Chinese"
"1410830","English"
"536040","German"
"536040","English"
"536040","Portuguese - Brazil"
"536040","Spanish - Spain"
"536040","Russian"
"629960","Traditional Chinese"
"629960","Simplified Chinese"
"1156000","English"
"1156000","Spanish - Latin America"
"951820","Swedish"
"951820","English"
"1163600","Japanese"
"3345960","Simplified Chinese"
"3345960","English"
"579490","German"
"579490","English"
"579490","French"
"579490","Portuguese - Brazil"
"579490","Dutch"
"579490","Spanish - Spain"
"579490","Swedish"
"579490","Polish"
"579490","Japanese"
"579490","Russian"
"579490","Italian"
"359940","Korean"
"359940","English"
"359940","Russian"
"3218880","Russian"
"3218880","English"
"3218880","Spanish - Spain"
"3218880","Korean"
"2511030","Japanese"
"2511030","Korean"
"858060","English"
"1194700","English"
"1194700","Turkish"
"1548750","Traditional Chinese"
"1548750","English"
"3244210","English"
"1988830","English"
"1988830","Turkish"
"944770","English"
"944770","Russian"
"1240290","Vietnamese"
"1240290","English"
"1151250","Simplified Chinese"
"1151250","English"
"363530","English"
"1223910","Traditional Chinese"
"1223910","English"
"1223910","French"
"1231460","English"
"1231460","Spanish - Spain"
"1231460","Simplified Chinese"
"1231460","Japanese"
"1231460","Spanish - Latin America"
"1231460","Russian"
"535760","English"
"1152310","Japanese"
"844670","English"
"1300600","Simplified Chinese"
"1300600","English"
"452860","English"
"392410","Japanese"
"392410","English"
"492840","Vietnamese"
"492840","English"
"1876730","Simplified Chinese"
"963400","English"
"1374480","Simplified Chinese"
"550670","English"
"796860","English"
"2581410","Simplified Chinese"
"2581410","English"
"1491170","Simplified Chinese"
"1491170","English"
"434510","English"
"1335030","English"
"995230","English"
"1490460","Simplified Chinese"
"1490460","English"
"1498130","Hungarian"
"1498130","English"
"905490","English"
"905490","Spanish - Spain"
"1215260","Simplified Chinese"
"1215260","English"
"2259210","English"
"2259210","Turkish"
"3140620","German"
"3140620","English"
"899160","Traditional Chinese"
"899160","Simplified Chinese"
"664090","Simplified Chinese"
"664090","Korean"
"664090","English"
"1477770","Japanese"
"401760","Traditional Chinese"
"401760","German"
"401760","English"
"3168310","Polish"
"3168310","English"
"565170","Japanese"
"1179560","Simplified Chinese"
"1179560","English"
"496750","English"
"3232040","English"
"898160","English"
"1789650","Japanese"
"1789650","Simplified Chinese"
"602430","German"
"602430","English"
"602430","French"
"602430","Swedish"
"602430","Spanish - Spain"
"602430","Simplified Chinese"
"2001340","Japanese"
"2001340","French"
"2001340","Portuguese - Brazil"
"1151390","German"
"1151390","Vietnamese"
"1151390","Portuguese - Brazil"
"1151390","Spanish - Spain"
"1151390","Norwegian"
"1151390","Arabic"
"1151390","Russian"
"1151390","Dutch"
"1151390","Italian"
"1151390","Turkish"
"1151390","English"
"1151390","Traditional Chinese"
"1151390","Ukrainian"
"1151390","Spanish - Latin America"
"1151390","Hungarian"
"1151390","Danish"
"1151390","Japanese"
"1151390","Romanian"
"1151390","Czech"
"1151390","Finnish"
"1151390","French"
"1151390","Thai"
"1151390","Korean"
"1151390","Swedish"
"1151390","Bulgarian"
"1151390","Polish"
"1151390","Greek"
"1151390","Simplified Chinese"
"1151390","Portuguese - Portugal"
"1793030","Japanese"
"1793030","English"
"504000","Simplified Chinese"
"504000","English"
"1126750","Traditional Chinese"
"1126750","Japanese"
"1314820","English"
"414510","English"
"2442380","Japanese"
"1547860","Ukrainian"
"1547860","English"
"1818280","Simplified Chinese"
"1818280","English"
"1818280","Spanish - Spain"
"1818280","French"
"1580150","Traditional Chinese"
"1580150","English"
"999660","Traditional Chinese"
"999660","Japanese"
"1066180","Simplified Chinese"
"1066180","English"
"1787790","Japanese"
"577460","English"
"1334840","Traditional Chinese"
"1334840","Japanese"
"384750","English"
"859150","Traditional Chinese"
"859150","Simplified Chinese"
"1796720","English"
"1796720","Dutch"
"746910","English"
"596240","German"
"596240","English"
"596240","French"
"596240","Traditional Chinese"
"596240","Korean"
"596240","Spanish - Spain"
"596240","Simplified Chinese"
"596240","Japanese"
"596240","Russian"
"474910","English"
"951670","English"
"1507120","Korean"
"1507120","English"
"1404660","English"
"1404660","Turkish"
"448080","English"
"590280","English"
"377260","English"
"555640","Japanese"
"982220","English"
"742460","Simplified Chinese"
"742460","English"
"536750","English"
"2435180","Spanish - Latin America"
"2435180","Russian"
"965890","Simplified Chinese"
"1262190","Korean"
"1262190","English"
"633950","Hungarian"
"633950","English"
"2172510","Japanese"
"2172510","Korean"
"2172510","Simplified Chinese"
"416060","Ukrainian"
"416060","English"
"1262060","Luxembourgish"
"1262060","Malay"
"1262060","Odia"
"1262060","Slovak"
"1262060","Estonian"
"1262060","Serbian"
"1262060","Quechua"
"1262060","Tamil"
"1262060","Ukrainian"
"1262060","Uzbek"
"1262060","Spanish - Latin America"
"1262060","Malayalam"
"1262060","Nepali"
"1262060","Afrikaans"
"1262060","Hebrew"
"1262060","Korean"
"1262060","Igbo"
"1262060","Swedish"
"1262060","Icelandic"
"1262060","Basque"
"1262060","German"
"1262060","Norwegian"
"1262060","Tigrinya"
"1262060","Dutch"
"1262060","Turkish"
"1262060","Armenian"
"1262060","Sindhi"
"1262060","Yoruba"
"1262060","Gujarati"
"1262060","Bangla"
"1262060","Uyghur"
"1262060","Hausa"
"1262060","Punjabi (Shahmukhi)"
"1262060","Valencian"
"1262060","Tatar"
"1262060","Galician"
"1262060","Polish"
"1262060","Maltese"
"1262060","Simplified Chinese"
"1262060","Tswana"
"1262060","Zulu"
"1262060","Portuguese - Brazil"
"1262060","Konkani"
"1262060","K'iche'"
"1262060","Scots"
"1262060","Spanish - Spain"
"1262060","Sotho"
